2331,51,6786,29,2012-03-06
2332,73,9726,75,2019-10-27
2333,58,1432,28,2004-01-04
2334,52,192,95,2019-07-27
2335,20,253,93,2014-01-08
2336,74,3567,15,1984-02-12
2337,51,1987,66,2006-08-07
2338,18,8477,31,2010-07-19
2339,68,4480,18,2009-08-04
2340,42,4143,52,1983-01-13
2341,42,3430,90,2017-01-08
2342,77,332,57,2013-08-22
2343,16,828,42,2018-06-19
2344,35,4282,11,1991-11-16
2345,77,2512,43,1970-08-18
2346,7,7527,13,1975-10-04
2347,2,7416,68,1990-12-03
2348,63,2488,13,2013-07-12
2349,14,1939,93,1994-06-15
2350,30,9740,87,1984-06-10
2351,50,8747,98,1980-03-08
2352,68,5629,30,1987-09-10
2353,88,1558,31,2015-05-01
2354,23,3779,66,2016-06-03
2355,53,4004,62,1987-09-24
2356,15,8448,8,1981-04-19
2357,35,2676,42,1973-11-02
2358,19,7747,24,2001-01-10
2359,31,972,62,1987-09-11
2360,28,944,50,1995-03-04
2361,73,3343,12,2015-10-11
2362,65,3471,31,1993-03-27
2363,24,8560,75,2002-09-18
2364,34,8590,49,2018-11-26
2365,27,8263,41,2013-11-18
2366,62,2408,28,2018-07-11
2367,98,893,63,1973-02-26
2368,32,8422,24,1970-07-16
2369,11,8725,18,1972-02-07
2370,65,2126,82,2003-05-10
2371,31,4866,21,1988-07-12
2372,93,4111,100,2006-05-11
2373,15,9793,7,2006-03-19
2374,48,259,15,2010-12-15
2375,91,1938,32,2011-02-17
2376,38,9114,46,2006-08-21
2377,56,4214,42,1986-06-11
2378,9,9570,38,2014-08-15
2379,43,9508,60,1996-05-25
2380,23,5359,84,1977-06-13
2381,73,8190,65,1984-10-09
2382,90,5536,66,2000-04-07
2383,54,8511,55,1973-01-24
2384,7,5672,19,1980-08-28
2385,15,3458,81,1977-08-03
2386,16,7172,63,1998-05-29
2387,67,9160,80,1979-10-23
2388,77,3198,73,2010-05-28
2389,17,3015,94,2015-02-16
2390,39,9919,33,1985-06-15
2391,79,7798,7,2002-09-26
2392,64,8895,74,1996-03-21
2393,60,9825,66,2012-08-09
2394,64,7421,32,2006-02-09
2395,40,7457,5,1988-12-26
2396,16,7281,87,1995-04-19
2397,24,9523,42,2003-03-26
2398,32,1293,37,1977-01-28
2399,46,9901,40,1975-04-20
2400,1,4675,30,1991-02-19
2401,36,3980,46,1984-01-18
2402,26,6262,30,1998-11-07
2403,89,8385,8,2012-07-01
2404,5,9419,75,1977-01-01
2405,7,6328,64,1986-10-08
2406,85,1325,51,1999-06-06
2407,11,1443,63,2016-07-29
2408,19,9690,68,1983-09-04
2409,42,7356,14,1975-03-26
2410,27,6076,94,1971-06-15
2411,87,8962,9,2012-11-11
2412,88,178,65,1988-02-09
2413,74,9629,68,2001-12-16
2414,14,8789,86,2010-01-24
2415,10,4729,52,1995-09-10
2416,52,5977,86,1986-03-14
2417,68,7016,37,1998-09-03
2418,59,7577,71,1975-07-10
2419,3,3770,10,1982-04-01
2420,35,5476,68,2001-09-14
2421,67,141,13,1985-03-12
2422,98,9220,7,1978-12-07
2423,1,1077,41,1970-03-18
2424,40,8702,94,2009-09-20
2425,42,9788,51,2014-03-22
2426,74,7917,87,2010-03-13
2427,81,5006,70,1977-03-26
2428,59,8976,75,1973-09-04
2429,29,769,49,2019-03-01
2430,9,571,84,2006-04-21
2431,99,640,57,2010-02-02
2432,11,2212,31,2013-06-27
2433,74,8343,59,2002-06-01
2434,3,79,33,1991-05-16
2435,77,6332,15,2013-04-15
2436,69,3573,89,1985-06-20
2437,80,29,8,1978-12-14
2438,87,3292,40,1976-05-04
2439,74,1131,51,2015-04-10
2440,38,6298,16,2014-03-15
2441,25,7805,46,2019-03-11
2442,2,6841,74,1971-12-04
2443,68,5517,57,1973-12-20
2444,66,6858,91,1999-03-24
2445,60,9825,98,2013-03-16
2446,38,1738,24,2008-08-31
2447,94,7153,67,1996-06-25
2448,25,4955,25,2009-10-06
2449,74,6238,63,1995-03-21
2450,87,8999,22,1991-10-17
2451,53,5376,21,1977-04-25
2452,29,4447,12,2007-06-23
2453,63,1565,23,2000-08-01
2454,100,5620,88,1998-02-16
2455,60,2123,84,2008-02-08
2456,53,6812,88,2010-05-25
2457,60,1787,81,2012-06-24
2458,24,549,57,1981-07-13
2459,88,5058,12,2018-10-18
2460,5,329,60,2014-08-03
2461,98,2110,74,2007-04-16
2462,50,1103,68,2009-01-02
2463,61,2786,61,1972-12-17
2464,47,2987,73,2015-12-05
2465,61,3566,65,1998-04-07
2466,86,8049,34,2002-05-18
2467,46,8068,77,1982-04-12
2468,49,7153,85,1996-09-13
2469,73,1311,24,2002-01-22
2470,26,1343,61,2016-04-15
2471,8,8086,20,1978-03-15
2472,39,8183,10,2013-03-25
2473,90,5455,99,1997-08-19
2474,67,7876,39,2016-10-19
2475,81,3069,8,1992-06-30
2476,29,3269,38,2006-11-05
2477,40,4980,80,1977-01-20
2478,73,439,21,1992-01-20
2479,32,2038,71,2018-06-13
2480,96,5875,93,1978-07-18
2481,54,4235,50,2005-03-20
2482,5,2487,19,1998-03-07
2483,69,397,86,2015-10-23
2484,26,9921,10,2015-09-04
2485,36,152,30,2001-06-07
2486,2,9984,75,2009-10-31
2487,30,3600,83,1981-05-14
2488,23,1607,7,2014-12-05
2489,56,7717,11,2018-03-28
2490,35,982,89,2008-07-31
2491,20,6803,62,2005-10-23
2492,90,9667,75,2016-02-06
2493,70,5788,70,1971-03-15
2494,12,4369,48,1972-02-12
2495,48,7402,35,2015-10-12
2496,65,5240,24,1976-02-09
2497,21,7969,16,1986-12-05
2498,77,2187,46,2018-07-27
2499,94,9173,24,2005-06-23
2500,21,5748,47,1987-10-22
2501,85,3811,95,1998-10-11
2502,96,55,8,1998-04-26
2503,38,3239,17,2016-09-02
2504,27,2543,38,2004-04-15
2505,88,6457,23,2006-06-21
2506,91,6063,59,2017-08-19
2507,65,439,68,1980-10-26
2508,81,1154,62,1982-08-27
2509,16,8147,91,2011-12-23
2510,7,4237,14,2006-10-29
2511,61,1166,36,1996-04-03
2512,37,3687,27,1970-10-17
2513,72,7073,85,1995-11-09
2514,20,9920,46,1980-07-21
2515,46,6821,57,1991-10-11
2516,96,1989,96,1976-10-09
2517,59,6802,13,1994-09-11
2518,84,6908,55,1984-02-05
2519,24,6561,90,1989-09-29
2520,96,3992,100,1999-08-20
2521,49,941,5,2001-11-10
2522,55,1871,95,2002-02-15
2523,63,3957,36,1994-06-08
2524,17,8413,79,1980-05-03
2525,31,2744,22,1982-03-25
2526,82,1760,46,2019-05-06
2527,32,4154,33,2010-03-13
2528,85,4876,90,2000-03-20
2529,41,2968,5,2015-08-18
2530,38,2085,25,1983-09-20
2531,8,8425,55,1991-08-26
2532,8,9889,89,2002-08-26
2533,77,81,92,1973-01-19
2534,44,8004,14,1980-03-19
2535,55,1801,8,2018-01-25
2536,13,7558,26,2007-08-01
2537,29,4446,17,1978-06-29
2538,75,56,85,2005-04-24
2539,98,7454,55,1976-02-03
2540,14,2682,84,1976-04-11
2541,39,4034,78,1972-03-28
2542,54,6486,21,2012-10-20
2543,11,9292,95,1994-12-09
2544,26,5476,66,1995-03-30
2545,1,9904,88,2006-07-14
2546,68,4600,11,1979-11-08
2547,40,8923,79,2006-05-14
2548,53,9105,95,1981-07-27
2549,70,4810,91,1987-09-19
2550,93,1625,22,2005-11-07
2551,6,983,52,1990-07-05
2552,4,9519,65,1989-01-06
2553,86,6389,53,2003-05-16
2554,51,2175,27,2002-03-29
2555,37,1245,23,2004-03-07
2556,18,7522,7,2009-05-28
2557,37,9477,44,1971-04-03
2558,8,5114,54,2003-04-03
2559,78,4143,50,1985-02-15
2560,72,1680,98,1979-10-15
2561,15,623,85,1976-08-30
2562,22,6327,17,1976-07-19
2563,86,4378,81,2017-06-26
2564,56,1224,14,1995-07-23
2565,34,5653,51,2014-08-23
2566,4,8681,73,1982-03-02
2567,94,5779,81,1996-01-28
2568,77,3367,14,2001-05-29
2569,25,1470,38,1988-04-17
2570,98,9016,52,1977-08-31
2571,50,4014,5,2003-09-03
2572,51,802,10,1983-04-20
2573,55,2749,82,1973-08-16
2574,38,1653,5,2016-06-25
2575,11,6338,44,2006-06-19
2576,51,7902,91,2013-12-25
2577,89,2997,56,1984-01-15
2578,97,5406,54,1979-03-27
2579,20,2835,26,2004-11-29
2580,83,5426,45,1987-03-04
2581,67,7921,37,1989-01-04
2582,91,802,39,2018-09-15
2583,92,9981,35,1982-04-25
2584,57,2566,36,2010-10-28
2585,36,6784,40,2015-06-03
2586,11,3704,64,1979-01-16
2587,82,3755,85,2011-01-19
2588,36,277,80,2012-12-15
2589,70,4651,42,1981-03-24
2590,48,1816,74,1990-04-12
2591,89,8933,44,2019-05-26
2592,46,8745,50,2005-02-04
2593,10,6549,47,1984-04-20
2594,29,7505,17,2009-10-13
2595,45,7277,11,2003-02-11
2596,78,5288,31,1992-06-09
2597,41,9959,16,2016-01-03
2598,84,9666,73,2009-04-22
2599,92,2187,57,1983-10-19
2600,22,7763,13,2002-08-30
2601,29,7677,73,2012-07-01
2602,48,484,38,1992-04-04
2603,32,4492,28,1976-05-13
2604,50,450,58,1987-10-28
2605,45,1830,5,2019-10-26
2606,94,3878,47,2016-07-05
2607,57,4067,78,2017-07-06
2608,52,8932,34,1983-10-25
2609,90,508,64,1996-06-21
2610,72,6117,12,2002-05-25
2611,65,8350,88,1981-03-12
2612,75,4680,17,1997-01-30
2613,11,8774,72,1976-03-27
2614,6,229,51,1997-02-15
2615,40,7462,17,2010-11-27
2616,79,4304,14,1989-04-01
2617,10,8306,80,1975-01-02
2618,99,8548,70,2006-08-30
2619,15,8423,5,1994-03-04
2620,94,6316,71,1973-04-23
2621,88,5164,66,1988-03-13
2622,18,9620,47,1978-05-06
2623,57,979,31,1982-10-09
2624,91,5110,46,1993-04-02
2625,65,2522,86,1981-05-31
2626,23,5641,16,2015-10-12
2627,94,1569,14,2000-10-19
2628,39,9810,58,1971-05-05
2629,63,3592,70,1998-05-12
2630,66,4560,9,1989-08-07
2631,87,2074,6,2008-11-24
2632,89,3583,93,1995-07-29
2633,91,4517,81,1999-10-22
2634,43,1175,13,1994-06-04
2635,54,3788,47,2012-10-13
2636,12,3444,40,1999-08-14
2637,45,4105,49,2006-03-16
2638,59,6496,58,2014-07-13
2639,42,233,90,2019-04-30
2640,33,7102,41,1995-12-31
2641,27,2983,45,2011-07-28
2642,84,5785,23,1986-07-02
2643,77,5559,18,2012-05-17
2644,64,6787,39,1976-04-22
2645,62,6440,52,2002-12-30
2646,42,5756,16,2013-11-01
2647,80,8736,63,1984-05-02
2648,88,476,49,1975-08-03
2649,8,9377,96,2002-10-24
2650,34,9061,58,2001-09-22
2651,63,2171,9,1995-04-20
2652,91,5468,44,2017-04-04
2653,74,3373,80,1996-03-15
2654,93,7154,69,1970-10-13
2655,100,7481,85,2016-05-11
2656,62,2453,66,1979-05-31
2657,22,2259,10,1979-09-21
2658,49,7090,74,1977-10-24
2659,72,860,22,2018-01-26
2660,19,1097,58,1994-11-24
2661,44,9471,27,1980-08-24
2662,52,367,15,1972-03-31
2663,92,9950,5,1983-10-12
2664,61,3638,68,1970-07-22
2665,17,3487,19,2002-03-08
2666,71,8231,72,2000-01-21
2667,45,8006,86,1990-07-29
2668,73,7346,67,2015-06-15
2669,14,9132,20,2000-07-03
2670,62,660,76,1992-09-20
2671,80,3484,49,1988-03-17
2672,53,3661,44,2018-09-30
2673,72,1902,98,2013-04-25
2674,88,6980,53,1976-09-21
2675,20,2092,60,1975-02-24
2676,62,8585,66,2004-02-24
2677,27,1418,54,1984-03-06
2678,51,9123,83,1998-10-07
2679,35,3870,20,1991-01-28
2680,90,8553,97,1978-10-17
2681,56,8411,99,2013-09-15
2682,41,5765,23,2000-03-13
2683,30,6227,47,1978-03-19
2684,38,5456,66,2019-05-11
2685,57,1893,39,1982-05-31
2686,27,9423,68,1971-07-31
2687,78,9429,60,2009-11-27
2688,69,7920,65,2002-11-28
2689,26,9890,77,2010-09-27
2690,59,5458,45,2001-04-21
2691,64,2241,73,2014-06-20
2692,12,3006,24,1989-08-21
2693,38,814,62,1989-08-24
2694,80,3433,57,1995-09-07
2695,71,1450,16,1991-12-22
2696,71,7407,70,1972-12-08
2697,33,864,19,2012-07-23
2698,47,302,34,2005-12-06
2699,18,5920,82,2019-10-18
2700,69,471,40,1995-12-19
2701,23,2704,47,2013-04-19
2702,88,8487,88,1997-07-12
2703,41,3030,56,1991-08-09
2704,95,7457,17,2008-02-12
2705,82,686,27,2000-05-20
2706,87,1526,78,1988-12-05
2707,16,7227,29,2009-01-13
2708,42,2646,17,2017-09-15
2709,49,7031,26,2006-06-16
2710,29,4692,33,1977-05-12
2711,26,1951,46,2003-06-04
2712,45,1029,78,1985-05-10
2713,24,8536,79,1972-08-15
2714,34,7875,11,2010-06-12
2715,47,1008,39,1985-07-04
2716,1,1884,94,2018-01-16
2717,10,702,45,1980-01-26
2718,60,1870,69,1993-07-17
2719,74,6632,44,2004-01-31
2720,27,4421,47,1990-08-11
2721,36,7959,27,1995-09-16
2722,17,8679,96,2001-01-27
2723,38,3286,11,2015-08-08
2724,59,710,48,1977-09-11
2725,71,9066,60,2008-07-01
2726,2,6962,71,1986-07-22
2727,77,5571,39,1983-07-29
2728,24,9605,52,1998-10-02
2729,1,1204,99,1970-01-02
2730,79,3880,23,2002-08-24
2731,91,7072,87,2008-05-09
2732,55,5488,99,1991-12-15
2733,93,4528,9,1982-05-28
2734,57,1554,31,1986-08-27
2735,61,8522,35,2005-09-10
2736,28,2802,52,1986-02-14
2737,30,755,42,2015-01-16
2738,56,1836,54,2006-12-01
2739,53,2052,95,1996-01-11
2740,67,3386,86,2008-09-10
2741,44,8809,28,2003-09-28
2742,76,3373,48,2008-08-12
2743,14,4477,5,1974-03-25
2744,57,9277,91,1982-07-09
2745,56,6495,45,2007-07-10
2746,63,9317,51,1990-07-01
2747,72,1151,6,1971-01-31
2748,90,3527,66,2005-01-22
2749,82,877,42,2017-01-21
2750,51,2466,82,1988-06-14
2751,48,7837,49,1996-10-23
2752,78,221,34,1997-04-20
2753,25,6321,66,2011-09-01
2754,18,1608,31,1986-06-21
2755,77,5636,51,2018-01-16
2756,85,7687,70,2014-09-26
2757,55,5329,96,1973-07-08
2758,100,4961,82,1982-09-18
2759,74,5645,71,1976-01-18
2760,5,7333,38,2019-06-18
2761,10,9189,24,2008-10-05
2762,75,3996,12,2017-11-16
2763,84,2267,81,1972-12-17
2764,83,185,87,2018-09-09
2765,15,6617,6,1990-09-14
2766,36,5568,61,2017-09-02
2767,66,4140,58,1995-03-01
2768,42,1633,61,2010-09-30
2769,2,6460,32,1977-06-02
2770,85,1458,90,1996-05-10
2771,52,5775,20,1971-05-30
2772,99,725,43,1994-03-12
2773,63,9701,28,1976-03-30
2774,65,1262,56,2009-11-12
2775,16,6541,77,2005-06-07
2776,48,1419,52,1971-03-18
2777,45,9431,56,1999-10-18
2778,14,1049,58,2004-11-05
2779,81,2324,24,2001-08-16
2780,13,4260,5,2002-04-09
2781,77,4143,60,2002-06-23
2782,75,7390,84,1986-08-21
2783,41,9000,96,1977-10-29
2784,39,3234,12,1972-04-21
2785,30,1848,40,2002-10-30
2786,3,5402,30,2015-12-26
2787,7,4708,14,1998-09-29
2788,63,1820,99,2005-12-21
2789,34,6381,90,2018-08-19
2790,12,6362,21,2000-11-21
2791,64,3707,56,2011-05-26
2792,99,4238,42,2004-10-22
2793,66,7174,15,2000-12-20
2794,4,9371,40,2012-10-20
2795,62,7625,20,1993-10-21
2796,96,9137,90,1978-12-18
2797,29,771,55,1993-03-29
2798,3,5915,8,1994-10-20
2799,61,5745,46,2003-02-20
2800,5,4224,44,2001-10-27
2801,5,548,55,1981-01-31
2802,44,2198,7,1985-12-26
2803,76,7328,67,1987-10-25
2804,14,1734,17,2010-03-29
2805,50,4728,59,1998-02-11
2806,85,2175,46,1973-09-04
2807,26,8165,62,1997-01-12
2808,78,9551,22,2008-10-10
2809,6,3617,86,2013-11-29
2810,63,6396,61,2004-06-13
2811,34,4847,40,1980-01-30
2812,70,3802,21,2004-07-22
2813,45,5047,27,2006-12-09
2814,21,2189,7,1991-09-24
2815,93,2893,100,2008-02-17
2816,9,1996,72,1992-06-01
2817,61,230,22,2012-07-11
2818,27,3295,35,2008-06-23
2819,98,721,70,1981-02-15
2820,74,1055,54,2004-10-03
2821,27,4306,9,2019-10-18
2822,99,82,57,1971-09-25
2823,62,4837,21,2011-03-29
2824,95,9287,50,2009-02-20
2825,40,4289,20,2004-04-03
2826,51,5538,89,1984-09-09
2827,88,3864,73,2000-01-20
2828,87,8731,57,2001-07-07
2829,8,7968,32,2017-12-15
2830,43,4578,56,1985-05-06
2831,85,9453,91,1983-09-28
2832,44,1946,16,1999-11-02
2833,61,496,58,2008-07-07
2834,17,8512,7,1989-02-26
2835,92,2627,20,1986-08-18
2836,69,3057,14,1971-09-26
2837,55,2738,51,2001-10-16
2838,47,9819,55,2003-08-08
2839,86,1154,69,2018-11-07
2840,12,4867,33,1994-12-26
2841,60,5235,60,2013-06-29
2842,65,3316,38,1978-08-04
2843,53,1927,13,1980-12-06
2844,22,4543,53,2011-07-29
2845,94,6239,48,1999-09-08
2846,85,2011,87,2015-11-18
2847,53,3446,59,1996-11-22
2848,26,9388,34,1975-02-02
2849,97,7596,54,1992-10-18
2850,49,6826,11,1983-12-19
2851,34,1996,47,1987-01-15
2852,61,5269,47,2002-02-16
2853,78,8133,25,2017-10-14
2854,53,9399,74,1986-09-04
2855,28,8488,99,1994-04-09
2856,52,1077,57,1978-01-18
2857,74,1564,85,1994-11-23
2858,29,7793,6,2014-02-16
2859,92,5438,95,1984-05-31
2860,84,4311,56,1981-09-17
2861,8,9568,85,2003-11-12
2862,98,3156,65,2009-02-11
2863,67,5689,98,1980-03-05
2864,20,6442,25,2019-01-30
2865,82,475,62,1999-09-29
2866,68,4733,8,2013-03-24
2867,93,5494,49,1978-01-30
2868,67,7050,24,1989-04-12
2869,48,4127,74,2005-01-13
2870,63,9705,14,2010-09-07
2871,65,5724,91,1973-10-17
2872,33,4948,59,2008-09-26
2873,29,1785,41,2012-04-26
2874,42,6290,47,1985-07-19
2875,60,5311,62,1973-12-23
2876,70,9437,17,2001-03-20
2877,10,8558,70,1989-11-26
2878,39,6826,8,1986-05-15
2879,13,511,84,2006-01-20
2880,16,4705,7,2004-12-10
2881,17,198,28,1991-04-14
2882,27,9323,27,1983-04-13
2883,39,8516,84,1994-08-21
2884,17,6811,6,1977-08-12
2885,23,7456,18,1977-10-19
2886,99,7098,32,1990-02-23
2887,16,8789,29,2000-10-18
2888,46,4706,20,2003-02-20
2889,88,6889,5,1996-03-19
2890,94,1831,19,1998-03-06
2891,40,6295,34,1974-06-13
2892,13,8216,84,1970-06-20
2893,27,912,52,2014-12-23
2894,72,223,57,1991-03-06
2895,94,625,53,2012-05-23
2896,76,5468,67,2002-01-02
2897,50,1052,74,1996-12-25
2898,54,7109,91,2019-10-10
2899,28,9882,26,1972-02-13
2900,49,729,81,2005-10-20
2901,35,4322,12,2013-08-09
2902,69,8940,10,1973-03-22
2903,69,7664,83,2009-08-21
2904,3,5671,97,2010-05-08
2905,67,9797,24,1981-11-25
2906,33,3469,74,1970-06-07
2907,77,8971,90,2010-11-27
2908,9,3563,40,2014-09-09
2909,46,694,76,2003-11-18
2910,94,8435,52,1993-05-31
2911,43,9754,93,1990-06-15
2912,46,8447,84,2000-07-29
2913,43,5100,36,2013-09-19
2914,90,3029,48,1979-01-27
2915,11,6712,71,2006-07-07
2916,48,5439,63,2013-06-07
2917,99,6185,95,1988-04-24
2918,67,7059,85,1984-08-07
2919,19,2742,55,1994-06-29
2920,19,6543,50,1980-10-03
2921,89,8488,72,2008-04-13
2922,32,7256,69,1972-07-26
2923,44,5968,88,2012-05-13
2924,79,419,94,2016-11-04
2925,62,7310,25,1974-12-13
2926,91,9508,39,1988-06-10
2927,4,5915,36,2016-12-27
2928,18,9888,19,1984-09-26
2929,36,3017,63,2015-09-30
2930,6,7310,89,2006-08-15
2931,6,7880,42,1984-04-27
2932,24,708,55,2000-11-18
2933,40,9148,45,1984-12-21
2934,93,4929,94,1986-01-25
2935,92,6026,22,2002-04-10
2936,63,710,40,1992-11-27
2937,59,457,35,2014-11-26
2938,94,1535,18,1973-04-01
2939,92,8528,14,2001-05-08
2940,64,4501,97,1976-03-20
2941,42,7638,46,1972-01-27
2942,57,247,13,1997-08-24
2943,50,7659,61,1981-12-02
2944,54,1793,82,1984-12-09
2945,30,7861,12,1999-08-14
2946,31,5239,87,2011-06-07
2947,90,8621,64,1996-12-26
2948,91,4689,24,1989-07-14
2949,7,1208,25,1972-04-02
2950,4,4506,46,1990-05-04
2951,17,9565,65,1998-08-15
2952,22,8920,38,2018-01-02
2953,25,4546,84,2001-11-19
2954,99,1444,52,1990-12-29
2955,7,4429,82,1996-09-21
2956,32,9780,71,1978-10-18
2957,3,1505,59,1970-05-29
2958,71,8875,8,2013-06-22
2959,36,557,81,1999-11-19
2960,100,2004,89,1976-11-20
2961,21,8996,7,2001-06-26
2962,21,5650,32,1972-01-06
2963,40,5720,27,2003-12-11
2964,8,2946,72,1988-01-06
2965,11,663,52,2015-03-11
2966,45,7733,47,2017-08-01
2967,38,9153,44,1987-03-02
2968,40,1857,91,2012-05-02
2969,68,4451,85,1975-03-03
2970,32,2739,79,2012-03-07
2971,20,3892,77,1978-05-23
2972,53,6076,93,1980-04-01
2973,36,6884,41,1986-07-31
2974,73,632,37,1994-01-21
2975,11,1806,99,1987-12-15
2976,58,5585,94,2004-08-21
2977,91,3116,45,1976-07-22
2978,52,8262,21,1986-01-26
2979,32,9212,17,1992-04-11
2980,9,250,43,2004-10-19
2981,6,8291,14,1995-06-01
2982,33,4099,33,1985-01-31
2983,25,7266,82,1980-11-01
2984,93,2573,96,2014-06-11
2985,83,6110,24,1976-12-30
2986,77,6299,96,2019-03-04
2987,13,6674,24,2015-01-26
2988,63,2328,46,2015-11-21
2989,97,2832,40,1999-05-28
2990,71,1389,16,1994-05-24
2991,46,1101,78,1974-02-06
2992,74,6286,87,1992-12-03
2993,76,3096,34,2018-03-07
2994,54,5531,48,1979-01-29
2995,44,1569,68,2013-03-21
2996,26,2488,98,1990-09-25
2997,18,7926,29,1985-03-21
2998,38,3763,20,2014-05-12
2999,1,4546,65,1975-12-24
3000,43,6913,80,1972-10-07
3001,89,9973,51,1999-09-20
3002,20,9547,19,1976-10-24
3003,82,7121,58,2004-07-11
3004,33,9737,51,2007-12-31
3005,99,6912,27,2018-06-11
3006,18,9055,69,1992-07-15
3007,85,7168,59,1980-09-11
3008,5,4803,20,2003-11-25
3009,98,4037,14,2000-12-20
3010,40,3470,83,1985-04-12
3011,57,7382,29,1971-10-10
3012,45,2748,38,2006-01-01
3013,80,1470,39,2010-11-05
3014,50,1103,89,2010-01-24
3015,2,5449,23,1978-09-19
3016,67,8975,19,1994-06-25
3017,78,9884,38,2000-07-15
3018,35,1363,13,1985-09-09
3019,20,8950,72,2016-07-05
3020,28,734,45,1975-08-26
3021,73,3340,80,2012-06-11
3022,75,8146,30,1992-10-15
3023,81,9486,10,2010-06-05
3024,45,2420,31,1982-05-18
3025,57,6513,49,2008-01-31
3026,35,6987,29,1973-05-05
3027,87,189,24,2009-10-26
3028,99,4659,57,1973-08-07
3029,48,2134,32,1999-01-08
3030,64,3643,79,2012-04-08
3031,38,5670,7,2001-03-21
3032,52,6168,47,1986-07-23
3033,1,3529,50,2009-02-08
3034,68,3522,32,1992-10-21
3035,24,9313,92,2007-09-06
3036,53,6728,45,1974-12-18
3037,59,1691,62,2008-02-22
3038,95,4825,65,2003-04-28
3039,53,5598,71,2002-06-20
3040,60,8419,29,1998-10-07
3041,30,5313,20,1971-08-01
3042,85,1899,80,2012-12-02
3043,6,4701,94,1991-10-28
3044,24,9909,26,2004-06-15
3045,35,2934,66,2017-06-01
3046,98,5256,46,1980-06-14
3047,30,5373,95,1991-06-06
3048,69,9314,94,1985-10-05
3049,10,1779,29,2008-05-11
3050,20,2796,55,2004-04-07
3051,15,2321,24,2008-04-13
3052,82,5777,92,2007-08-03
3053,44,4458,71,1983-03-21
3054,26,8274,96,2012-11-19
3055,31,7560,67,1977-01-19
3056,52,3339,76,1984-07-05
3057,81,497,71,1974-05-09
3058,60,7050,61,1983-02-22
3059,13,6549,90,2014-01-05
3060,75,8690,90,1996-10-12
3061,49,360,60,2003-04-13
3062,25,3582,68,2002-10-05
3063,43,5519,82,2010-08-04
3064,83,4048,45,1985-12-18
3065,96,2458,37,1985-03-28
3066,38,233,100,2006-10-11
3067,73,9877,10,1982-09-24
3068,7,2477,20,2000-04-17
3069,9,7474,16,1973-10-23
3070,15,1504,11,1976-08-28
3071,2,4881,29,2004-11-16
3072,1,5418,87,2001-07-11
3073,56,1872,79,2013-05-16
3074,26,2511,84,1975-05-02
3075,33,7726,82,1991-05-18
3076,93,6902,45,2004-10-04
3077,21,943,92,1988-06-17
3078,57,4848,95,1993-12-10
3079,8,3423,99,2007-06-16
3080,36,3672,8,1970-04-19
3081,34,8044,65,1985-11-13
3082,93,7293,54,1975-05-06
3083,12,6242,79,1981-11-22
3084,40,8689,29,1985-12-27
3085,10,9369,36,1996-10-11
3086,96,505,62,2014-04-20
3087,80,5943,83,1991-08-02
3088,58,7323,94,1978-06-21
3089,70,4277,39,1993-08-19
3090,52,6527,73,1987-05-26
3091,18,2333,58,1997-12-18
3092,87,3921,39,2002-11-20
3093,19,3699,54,2013-07-04
3094,77,3867,82,2019-05-21
3095,1,4425,49,1997-05-01
3096,19,7403,5,2017-02-05
3097,1,6829,51,1982-11-24
3098,95,844,82,1974-11-22
3099,71,850,87,2005-06-03
3100,98,6200,97,1979-11-11
3101,6,3239,98,2018-10-30
3102,56,1765,69,1998-08-18
3103,29,6071,98,1977-05-07
3104,97,5480,66,2000-04-24
3105,37,3703,23,2011-09-18
3106,93,3797,88,2014-04-15
3107,48,4381,29,2016-11-13
3108,53,242,14,2010-08-02
3109,35,4846,80,2004-12-16
3110,1,5540,22,1986-04-26
3111,27,3191,51,2017-03-23
3112,1,5021,8,1982-01-18
3113,24,4450,43,1990-09-08
3114,12,1205,14,1993-10-18
3115,29,6072,84,1980-08-19
3116,62,4163,51,1990-07-22
3117,73,8743,10,2000-08-13
3118,6,2075,40,1991-04-25
3119,78,8963,91,2007-09-15
3120,18,4826,65,2005-12-16
3121,20,665,12,1985-10-01
3122,39,2705,15,1986-01-25
3123,9,567,67,2000-05-11
3124,14,7878,90,1974-04-01
3125,21,6532,84,1987-05-23
3126,60,5454,9,1988-11-19
3127,80,7398,92,2013-12-20
3128,69,8982,58,1980-07-09
3129,3,6721,86,1975-04-10
3130,92,2039,48,1980-06-18
3131,53,3373,84,1990-11-08
3132,44,9184,33,1975-02-13
3133,58,2624,100,2008-07-10
3134,38,4688,67,1981-03-02
3135,37,3485,5,1978-12-11
3136,53,6216,7,2004-09-16
3137,97,4833,84,1973-10-01
3138,98,4077,100,1974-04-10
3139,34,8399,43,1995-08-13
3140,80,7873,12,1978-09-17
3141,35,3350,95,1989-04-25
3142,83,9489,40,1996-10-29
3143,77,2954,38,2019-02-09
3144,60,7600,8,2012-04-30
3145,3,4023,53,1998-11-06
3146,37,2563,13,2010-05-24
3147,55,4318,86,1986-06-25
3148,47,8874,29,2002-12-15
3149,83,1125,65,1974-09-15
3150,39,6885,61,1972-09-15
3151,9,7620,52,2002-05-24
3152,25,5963,46,1976-04-30
3153,50,6269,19,2016-06-26
3154,54,8843,50,2017-11-23
3155,6,9647,57,1976-03-06
3156,65,484,25,2001-02-02
3157,80,8424,14,1978-08-25
3158,17,7962,82,1983-02-24
