8437,6202,9848,10,1982-06-29
8438,1530,1044,16,2010-10-09
8439,5915,9988,5,1980-06-06
8440,7193,9078,12,2002-12-27
8441,6488,5200,2,1983-10-23
8442,885,5018,1,2004-08-08
8443,1846,3066,9,1982-07-05
8444,6300,8065,1,2001-04-10
8445,6945,8044,3,1972-04-14
8446,3249,6371,6,2002-09-02
8447,1497,7642,12,1972-02-14
8448,8706,5165,20,1987-11-16
8449,356,1439,6,1994-05-31
8450,8771,8590,19,1988-01-12
8451,3680,7338,18,1974-11-15
8452,1201,9934,16,1989-03-14
8453,5847,6535,14,1986-11-05
8454,4772,8174,10,2004-08-17
8455,6865,6524,3,1994-04-12
8456,5248,287,12,1981-07-25
8457,2673,4048,8,2010-09-23
8458,8464,4033,3,1979-01-24
8459,7703,8706,13,2019-06-27
8460,6630,29,2,2000-01-25
8461,8538,2615,18,1989-12-13
8462,8702,7140,5,2009-07-16
8463,7146,5238,17,1984-07-05
8464,5391,5487,17,2014-03-24
8465,1619,5269,7,1998-11-07
8466,4271,7024,17,1984-05-03
8467,7292,8420,15,2009-09-27
8468,9188,886,17,1980-10-07
8469,3719,9897,20,2002-10-28
8470,9771,2447,1,1988-06-27
8471,471,8909,17,1996-06-23
8472,7949,6096,10,2002-12-31
8473,3018,9142,11,2002-11-29
8474,6931,8509,14,1974-12-06
8475,1136,1418,11,1971-03-24
8476,7118,2258,18,2001-12-17
8477,755,4007,2,2008-08-02
8478,5933,4293,5,1979-04-27
8479,2863,1442,14,1985-03-09
8480,6807,5471,13,1973-01-29
8481,6008,5510,3,2013-11-09
8482,7077,3587,6,1984-06-05
8483,2387,4917,17,1973-04-23
8484,455,3961,9,2003-12-10
8485,6449,3725,12,1994-02-11
8486,7592,8808,17,1982-01-21
8487,2755,5372,5,1975-11-29
8488,6507,6185,10,2003-12-01
8489,8311,119,1,1981-07-28
8490,2041,8901,19,1978-03-12
8491,6029,5238,10,1999-10-10
8492,8090,9554,8,2004-09-17
8493,706,616,3,2011-10-17
8494,6673,8016,1,1979-12-04
8495,5104,1625,2,1992-07-18
8496,9530,1647,12,1980-12-25
8497,851,4136,17,1991-04-07
8498,6041,575,7,2015-12-04
8499,4289,9684,10,1977-11-09
8500,2248,1159,3,2006-11-29
8501,6421,9386,16,1993-12-25
8502,8337,1962,6,2000-01-05
8503,1374,9850,4,1984-10-02
8504,4161,2336,18,1997-10-12
8505,5258,3250,8,2003-12-04
8506,6968,7120,15,2011-08-17
8507,6748,65,14,1996-08-03
8508,3783,4893,1,2005-08-07
8509,331,7577,10,1980-11-01
8510,9741,3814,4,1984-05-26
8511,5949,1212,6,1997-02-13
8512,7992,5157,3,1978-01-06
8513,6690,4561,16,1987-09-08
8514,3322,5937,10,1983-10-13
8515,3624,972,16,2011-11-12
8516,3372,7149,2,1993-07-09
8517,9027,822,10,2013-01-08
8518,1023,7512,20,1970-01-09
8519,6032,888,19,1974-03-06
8520,6102,9229,12,2002-05-15
8521,3339,9979,10,1988-08-21
8522,9003,3876,15,2015-05-06
8523,7308,7689,10,1973-12-06
8524,3939,7125,5,1971-08-08
8525,7604,5843,15,1980-10-25
8526,2595,516,11,2000-06-29
8527,619,6598,20,1978-05-29
8528,8385,1054,17,1984-08-30
8529,5981,7525,20,2005-05-28
8530,7908,7847,14,1977-09-12
8531,6851,1291,3,2002-12-07
8532,7869,8786,1,1984-08-05
8533,4521,8858,4,1981-08-16
8534,7756,7957,16,2018-11-20
8535,6481,6310,9,1972-09-29
8536,7610,2144,4,2005-10-14
8537,1847,9141,2,1979-10-21
8538,4760,649,10,1998-05-06
8539,8971,1577,7,1976-06-29
8540,7568,6316,8,1977-02-20
8541,5302,7700,4,1971-04-09
8542,1334,2789,5,1982-06-16
8543,5167,4071,4,2000-01-17
8544,1941,4660,20,1976-09-02
8545,3535,9498,18,1971-03-26
8546,5333,7791,3,1970-02-12
8547,1367,7165,5,1975-12-03
8548,4620,8268,16,2019-07-28
8549,6326,7697,18,1986-09-04
8550,2988,2273,8,2005-07-16
8551,5271,3909,17,2019-06-24
8552,786,4463,13,2014-01-25
8553,3357,1360,18,1976-10-01
8554,3735,9963,14,1980-03-11
8555,3583,2404,19,2010-02-01
8556,4393,4707,4,1970-12-26
8557,2912,288,17,1976-02-23
8558,893,1894,16,1994-10-24
8559,1942,8318,10,1972-09-18
8560,2787,3146,7,1989-08-12
8561,8815,9775,7,1979-10-12
8562,120,5303,8,2006-11-11
8563,5923,6576,20,1970-10-15
8564,9094,5045,15,2019-10-05
8565,5407,7491,1,2014-05-27
8566,207,8548,12,2016-09-21
8567,7254,208,6,2011-06-30
8568,1203,8687,3,2004-01-31
8569,1421,7997,6,2001-04-20
8570,9483,1860,4,1990-11-18
8571,4463,152,17,1996-02-23
8572,6732,9057,5,1998-06-11
8573,9206,9641,20,1990-03-01
8574,9786,4870,14,2006-05-19
8575,4324,9255,15,1982-03-12
8576,5634,8661,20,2015-01-03
8577,4417,9858,5,2008-02-11
8578,2408,7550,19,1990-02-22
8579,1057,2537,10,1979-01-26
8580,8186,6666,17,1973-10-06
8581,2391,8682,3,1995-08-14
8582,2519,8667,20,1970-04-05
8583,2586,6331,9,2006-11-16
8584,6924,7383,17,2001-12-23
8585,9514,7766,13,2000-05-31
8586,8784,9997,11,2017-06-16
8587,5128,4103,20,2012-09-07
8588,9453,670,9,2012-12-02
8589,6817,3416,17,2009-11-11
8590,8988,2855,20,2016-01-06
8591,5972,5074,7,2000-05-11
8592,4640,8367,20,1979-07-27
8593,3528,9888,8,1973-04-12
8594,5842,9360,7,1982-11-11
8595,4118,4597,8,1997-02-03
8596,646,552,18,1994-10-14
8597,8037,3108,18,1987-10-31
8598,7936,5037,5,2004-08-18
8599,1733,7599,20,2008-11-14
8600,1517,8809,17,2003-07-28
8601,8848,4227,20,2005-12-13
8602,4170,5350,15,1974-10-23
8603,2361,5124,3,2010-04-15
8604,8915,9775,14,1994-08-21
8605,7645,5332,2,1987-04-26
8606,5589,6033,1,2012-08-02
8607,9026,6636,13,1994-07-04
8608,6241,919,5,1987-12-30
8609,7782,8659,14,2007-04-23
8610,3283,4741,2,1989-03-03
8611,5041,8463,1,2004-04-29
8612,1326,9496,17,2005-11-12
8613,3333,3050,9,1975-05-02
8614,9481,5207,2,1984-06-23
8615,1749,1837,1,2005-12-22
8616,4477,4883,3,1972-05-31
8617,9299,6661,16,1991-05-30
8618,7451,1328,14,2007-11-17
8619,4257,3315,18,2016-08-03
8620,6183,6468,8,1973-05-29
8621,2431,4406,11,1986-05-07
8622,2606,4396,16,1970-12-15
8623,962,9488,7,1981-08-11
8624,164,49,10,2010-06-17
8625,9496,9837,12,2007-08-27
8626,7074,1703,7,2018-05-15
8627,6422,7631,20,1976-09-02
8628,7214,657,11,2013-08-19
8629,9783,3140,16,2012-02-02
8630,9169,8879,1,1992-03-27
8631,2606,9123,4,1977-11-08
8632,5456,5578,9,1988-03-21
8633,6742,9933,11,1986-06-15
8634,658,3353,12,2009-01-16
8635,3300,1902,11,1994-04-14
8636,9410,564,10,2007-01-20
8637,1817,8688,8,1996-05-19
8638,5870,7881,14,1994-02-10
8639,9281,2827,1,1978-03-04
8640,5540,2257,12,2000-11-15
8641,2773,5513,13,1971-12-12
8642,1341,9028,1,1974-02-26
8643,9639,6972,19,1971-07-11
8644,2965,9473,15,2016-01-04
8645,1111,3617,15,2010-06-12
8646,3482,3378,18,1988-06-17
8647,2378,6534,19,1992-10-22
8648,4408,1002,8,1985-06-11
8649,9779,7635,2,2007-10-22
8650,7841,3134,14,2017-05-24
8651,7576,2699,15,1972-08-09
8652,4253,1806,14,2002-08-07
8653,9160,8981,18,2009-04-14
8654,8619,1857,4,1978-07-28
8655,6311,7783,9,1972-04-16
8656,2263,5271,9,1995-05-18
8657,2361,1810,4,1996-03-06
8658,9453,2780,17,1997-05-25
8659,4726,3436,8,2012-07-11
8660,5070,5063,4,1987-12-11
8661,9569,3930,13,2015-05-04
8662,4022,7717,18,2019-04-07
8663,664,9304,5,2015-10-25
8664,2854,5194,13,2000-06-01
8665,1128,7625,18,1996-02-28
8666,6989,2874,1,1970-09-27
8667,8694,8932,14,2016-08-16
8668,7471,1440,4,1989-05-03
8669,7681,3769,6,2016-03-18
8670,1727,4828,11,1974-07-03
8671,668,4731,20,1976-09-14
8672,4796,47,16,1985-04-16
8673,6051,4645,8,1999-09-21
8674,3365,9604,5,1978-12-16
8675,6751,5481,19,1984-02-08
8676,4440,4503,20,2013-08-17
8677,9771,9149,13,1979-01-01
8678,6477,7232,18,1992-04-16
8679,3718,8248,3,1975-01-18
8680,9237,5460,11,2002-04-24
8681,8276,6375,16,2017-11-27
8682,8821,4846,14,2017-10-12
8683,3561,6539,3,1976-12-21
8684,4096,6844,6,1984-01-30
8685,9947,7979,8,2010-07-01
8686,5523,5966,10,2002-08-31
8687,6852,4693,11,1970-07-02
8688,695,6939,2,1995-01-18
8689,8876,5642,20,1981-11-09
8690,7386,1041,17,1985-01-22
8691,8279,852,13,2000-09-21
8692,5927,2145,3,2014-08-18
8693,7521,9798,2,2017-05-22
8694,285,6000,1,2011-05-30
8695,6974,59,15,1982-08-01
8696,770,9879,6,2011-08-07
8697,607,5640,18,1971-11-05
8698,3376,276,13,1990-12-24
8699,9286,597,4,2010-01-24
8700,3230,2055,19,1988-04-04
8701,8398,1340,13,1977-11-09
8702,8536,9220,20,2011-08-23
8703,1155,2284,11,1983-08-14
8704,7860,3349,9,2004-06-20
8705,49,4105,12,1982-12-26
8706,4154,8656,9,2019-03-13
8707,7948,7179,15,2002-12-01
8708,1921,696,14,2000-03-26
8709,3898,7839,18,2002-08-24
8710,9829,3360,6,1987-04-14
8711,537,2691,1,2012-03-07
8712,9538,6568,17,2005-03-09
8713,941,8615,19,1993-02-03
8714,9443,3534,6,1992-05-24
8715,701,3544,2,2004-03-22
8716,6500,6962,19,2018-05-19
8717,2700,898,7,1979-05-19
8718,9232,7763,12,1990-05-27
8719,2047,2325,20,2013-06-12
8720,5777,4501,10,1970-03-21
8721,73,7606,20,1974-05-11
8722,3989,8008,17,2004-07-08
8723,5312,1003,10,1980-03-24
8724,9753,7104,2,2012-09-30
8725,7529,3137,19,1998-06-20
8726,741,2586,9,1995-06-05
8727,5515,6305,20,1994-10-16
8728,1825,6482,15,2011-03-10
8729,15,1580,16,1973-10-31
8730,8074,8986,13,1971-02-26
8731,1274,9197,7,2015-07-22
8732,3115,5831,19,1983-06-12
8733,5278,6006,1,1980-06-18
8734,3895,3773,8,1990-02-13
8735,8591,8311,11,1983-03-11
8736,2705,2403,12,1990-10-29
8737,1917,3086,15,1999-06-24
8738,8913,4707,13,1979-04-28
8739,6851,8595,8,1998-01-21
8740,8416,1377,17,1976-12-22
8741,7614,5327,13,2016-07-15
8742,9340,6550,10,2000-07-01
8743,6919,4186,17,1994-05-23
8744,6703,4691,4,2007-03-23
8745,2999,8134,8,1997-06-28
8746,1487,2485,3,1987-04-13
8747,4668,4757,10,2014-08-31
8748,395,8485,18,1974-12-25
8749,2793,1857,10,2009-09-24
8750,5178,7388,13,2017-04-25
8751,6128,1920,19,1995-08-09
8752,1819,1664,15,1992-09-02
8753,2200,6068,18,1999-01-19
8754,1678,6155,8,2000-04-17
8755,5786,5537,2,1985-04-29
8756,755,1968,16,1971-04-10
8757,2279,8344,15,1987-09-17
8758,3888,6782,2,2001-07-12
8759,6992,1182,9,2013-03-18
8760,3327,8680,10,1977-06-15
8761,6508,2039,18,1994-06-11
8762,2705,2125,10,2003-07-24
8763,7385,4048,12,1987-12-16
8764,5689,4113,6,1992-01-26
8765,6282,7466,15,2017-11-03
8766,5520,9011,9,1977-11-26
8767,3010,862,2,1972-02-02
8768,2218,9326,13,1995-02-25
8769,8718,6638,10,1971-07-29
8770,6440,110,7,2002-04-14
8771,4286,903,19,1985-10-06
8772,4404,7676,20,2011-10-10
8773,1983,780,16,2002-06-27
8774,8050,8580,17,1979-07-23
8775,3304,372,9,1980-09-22
8776,217,5028,6,1982-09-02
8777,1762,6973,6,1988-03-20
8778,5459,7263,15,1984-08-27
8779,584,7112,2,1978-05-05
8780,7372,8679,4,1980-06-09
8781,1530,7679,17,1982-05-21
8782,8567,5647,20,1972-02-08
8783,9527,7017,6,1987-04-25
8784,6880,2975,8,2004-12-22
8785,4806,6850,13,2015-09-22
8786,4640,2362,9,2010-08-27
8787,4740,7670,20,2012-08-15
8788,9749,6853,2,2018-01-05
8789,7245,8483,17,2005-02-12
8790,5985,3698,17,2019-05-07
8791,8594,6311,15,2014-10-11
8792,5816,4769,17,1990-07-14
8793,3418,2072,12,1994-12-23
8794,9510,2479,12,2014-10-03
8795,949,9927,18,1995-06-13
8796,1342,8409,9,1999-03-30
8797,4752,8435,15,2011-12-05
8798,43,6170,15,1990-10-06
8799,7173,5350,12,2005-03-04
8800,3078,2440,7,1972-05-24
8801,6158,3611,13,2015-07-14
8802,2911,9466,19,2010-10-11
8803,9834,5361,1,1988-07-09
8804,9556,6037,5,2005-06-17
8805,9325,3035,3,1990-03-15
8806,926,8613,16,1991-02-16
8807,9421,3971,2,2012-07-05
8808,1338,3437,20,1987-05-18
8809,8462,8135,2,1988-02-02
8810,5345,9119,5,2006-01-19
8811,7081,3795,1,1993-05-16
8812,3307,5237,12,2019-05-10
8813,4638,8911,8,1973-05-19
8814,3600,8137,8,2015-04-30
8815,6282,617,16,1985-09-28
8816,3622,3416,3,1988-05-08
8817,6151,6751,19,2009-04-13
8818,4304,1720,9,2018-08-09
8819,5408,8192,8,1971-10-14
8820,7778,7486,10,2007-02-03
8821,6958,8387,16,1971-08-21
8822,1956,5842,6,2009-11-06
8823,3368,5896,6,1996-11-29
8824,7325,9635,4,1989-07-26
8825,8433,9884,14,1995-12-12
8826,4700,5163,10,1975-01-21
8827,9969,9753,20,1998-12-03
8828,1042,2210,15,1983-09-29
8829,4256,3602,4,1999-10-07
8830,8890,2546,5,2008-08-04
8831,1486,713,3,1982-03-21
8832,1131,5640,12,2008-10-23
8833,8326,7056,12,1985-04-26
8834,7880,350,5,1972-09-17
8835,432,2082,1,1983-03-09
8836,9737,8158,16,1977-01-10
8837,5537,6754,5,2019-10-11
8838,2364,802,17,2011-09-28
8839,790,4183,2,1985-09-14
8840,2680,7704,13,2002-07-09
8841,3258,6732,10,1994-11-20
8842,6476,5036,3,1974-11-25
8843,805,303,16,1992-01-20
8844,8181,9996,1,1988-01-03
8845,2983,5478,10,1972-11-21
8846,8220,3689,7,2012-06-13
8847,6217,640,17,1980-02-19
8848,7012,7478,3,1992-11-23
8849,1544,2214,19,2007-06-23
8850,6047,1778,19,2003-07-07
8851,4397,6183,5,1980-09-20
8852,3995,3428,13,2015-02-17
8853,2060,5727,4,1999-01-18
8854,6258,3372,4,1996-04-30
8855,5385,4705,20,1986-07-18
8856,9033,1493,9,1978-05-14
8857,3668,9921,15,1981-07-25
8858,3434,1744,5,1992-09-16
8859,5607,6709,10,2008-03-29
8860,5084,7116,4,1994-01-17
8861,5568,2472,3,2013-07-23
8862,6602,6918,19,1972-05-24
8863,7639,1225,1,1992-12-17
8864,1525,9344,1,1988-02-24
8865,9445,841,11,2013-01-01
8866,9258,7192,19,2010-07-15
8867,7087,5621,14,2015-11-07
8868,8024,57,5,2009-01-19
8869,5368,557,13,1971-03-25
8870,3111,7528,10,2012-04-11
8871,1329,5775,19,1980-11-05
8872,2807,6786,2,1971-06-25
8873,6427,2049,14,1978-12-14
8874,4719,5664,19,2016-05-03
8875,5061,5595,4,1985-01-15
8876,8905,2735,9,1981-04-09
8877,461,3784,14,1992-07-07
8878,5314,3459,16,1984-08-04
8879,5332,4838,9,2000-01-20
8880,8382,3526,8,2015-07-20
8881,7011,7808,18,1988-10-23
8882,5011,7108,1,1976-12-02
8883,3629,6254,16,2009-03-19
8884,3825,4036,8,1986-02-23
8885,8809,8069,16,2013-02-16
8886,618,1709,1,1989-12-11
8887,7761,2264,9,2017-06-12
8888,2066,2372,5,1988-05-12
8889,9352,9257,12,1973-05-04
8890,8231,6698,13,2009-02-02
8891,6794,8653,19,1984-11-13
8892,2585,2666,6,2006-06-22
8893,1201,9752,2,1998-06-02
8894,8134,6104,14,1988-04-14
8895,6293,4477,10,1980-09-23
8896,4192,6733,2,2010-06-08
8897,8172,9937,12,1992-03-17
8898,269,4560,11,2007-05-21
8899,4229,7506,17,1995-06-27
8900,1283,3024,4,2015-11-06
8901,3729,6644,15,1970-12-09
8902,9080,4559,7,1995-10-01
8903,1481,9106,20,2017-03-11
8904,76,4368,16,1971-05-16
8905,7001,2944,16,1991-09-12
8906,5306,5737,15,1984-06-10
8907,5005,9574,4,1973-10-15
8908,343,1936,12,2016-07-04
8909,4865,5017,11,1998-09-24
8910,523,9097,8,2000-01-15
8911,9436,9814,7,1981-07-09
8912,1501,5849,2,1976-03-02
8913,2410,80,11,1975-10-31
8914,7139,2434,7,2018-04-16
8915,536,4269,17,1981-10-28
8916,5270,6091,17,2009-12-04
8917,6926,7379,2,2005-12-28
8918,334,1499,17,2002-08-02
8919,9498,3048,20,2014-05-05
8920,1545,6291,14,1984-06-22
8921,8120,4942,5,1981-04-27
8922,309,859,4,1992-09-28
8923,8594,3400,14,2007-10-26
8924,128,4983,6,2011-11-18
8925,4571,4461,6,1981-04-18
8926,250,3551,1,2006-06-08
8927,7231,5628,6,1996-07-27
8928,5508,6156,9,1994-06-13
8929,4442,9344,8,2009-05-18
8930,5444,6385,14,2016-10-03
8931,9721,6725,10,1984-06-01
8932,5151,5483,16,1978-01-13
8933,4640,8246,14,1996-12-05
8934,9150,9408,6,1989-06-20
8935,4362,986,19,2013-04-17
8936,5452,5934,15,1978-06-20
8937,9290,3853,10,2000-11-07
8938,3930,1353,3,1982-05-03
8939,3697,8923,12,2019-05-12
8940,856,8953,13,2001-10-15
8941,3534,5288,15,2000-01-21
8942,370,9192,9,1972-09-17
8943,2943,3478,5,2009-01-22
8944,6708,5227,3,2000-06-05
8945,2362,5079,18,2012-05-13
8946,1980,5170,20,1970-04-27
8947,3491,2977,10,1974-06-04
8948,9246,8400,3,1981-07-05
8949,5353,8553,12,1978-10-28
8950,2848,4997,10,1995-07-07
8951,7745,5363,9,1996-03-18
8952,1923,9326,7,1973-11-04
8953,3617,1476,10,2008-10-30
8954,9388,7660,20,2014-06-03
8955,1089,8107,13,1999-03-11
8956,7844,5452,9,1999-03-18
8957,2930,5779,6,1999-09-11
8958,7747,5924,12,2000-02-09
8959,83,32,16,1978-05-30
8960,2652,3054,10,1986-12-13
8961,6494,7114,4,1978-11-14
8962,6761,3364,10,2000-07-03
8963,7285,8109,7,2003-05-31
8964,3211,5673,11,1977-03-04
8965,6064,1437,13,1982-08-21
8966,4617,1808,5,2006-12-14
8967,6220,3698,2,1997-01-04
8968,8212,7108,6,2018-08-06
8969,8258,4179,6,2010-05-01
8970,3153,9876,5,2000-05-21
8971,5765,1929,17,1984-07-08
8972,8684,7977,15,1994-10-18
8973,3913,9124,10,1997-01-10
8974,3968,7687,17,1992-02-08
8975,8266,2582,10,1993-07-08
8976,7988,3621,5,1974-11-30
8977,8529,1974,4,2002-08-01
8978,6575,5851,13,1992-12-25
8979,4962,6566,6,2019-09-11
8980,5565,3322,3,2005-06-30
8981,1162,5250,5,2006-05-03
8982,6252,4513,1,1987-07-08
8983,3426,8522,9,2004-09-25
8984,4578,6666,2,2016-11-19
8985,9039,8799,7,2004-09-27
8986,4828,7552,6,1998-03-25
8987,8678,4357,1,1984-07-07
8988,3736,1501,15,1992-06-27
8989,7568,932,10,2002-02-08
8990,7156,3605,20,1974-08-30
8991,4936,5521,1,2009-09-04
8992,9560,8383,16,2001-03-23
8993,3138,9801,18,1985-04-26
8994,2709,7798,2,2004-03-25
8995,5297,8153,14,1979-01-24
8996,4567,1162,12,2012-08-02
8997,1143,6629,17,2011-04-13
8998,3452,1087,20,2008-08-12
8999,748,8494,16,1970-02-03
9000,7886,2435,8,1985-01-18
9001,4231,539,14,1997-06-07
9002,4090,4350,7,1974-12-10
9003,6121,6973,12,1992-06-20
9004,3263,6659,10,2014-04-07
9005,7575,3353,18,1973-10-02
9006,1735,914,1,1976-03-20
9007,7705,854,4,1970-04-18
9008,4245,4779,5,1998-08-21
9009,9303,246,1,2017-01-14
9010,9090,5310,1,1996-01-06
9011,7741,4658,9,1998-05-18
9012,9283,9671,7,2005-07-13
9013,9099,7927,12,1997-04-04
9014,1138,1989,14,1986-03-08
9015,7338,3988,12,2003-03-27
9016,8159,5102,12,2011-05-07
9017,1511,347,7,2005-04-17
9018,6901,4976,16,2010-06-18
9019,1132,8921,14,2016-02-24
9020,8335,68,12,2010-06-06
9021,496,6739,13,1994-03-27
9022,7192,6823,7,1997-03-24
9023,7162,6241,14,1994-11-29
9024,4069,1502,11,2009-03-19
9025,4248,5310,4,1983-05-21
9026,8746,2567,8,2014-09-10
9027,6616,4644,19,1984-03-14
9028,5395,8249,20,2004-08-09
9029,3853,3972,20,1971-01-20
9030,3206,9464,3,1980-05-08
9031,8338,6497,14,1994-04-23
9032,1055,1438,1,1994-02-06
9033,2823,435,10,1976-02-16
9034,8461,9927,15,1986-05-06
9035,4685,6029,6,1976-05-12
9036,7548,8666,16,1998-12-24
9037,9985,6698,6,1975-08-27
9038,5403,3607,17,1997-06-07
9039,4706,5483,4,1987-06-21
9040,9070,4862,19,2010-04-20
9041,1874,9203,15,2009-07-28
9042,2993,1462,11,1980-04-13
9043,1039,8195,13,1992-10-28
9044,5541,5624,3,1986-10-10
9045,3091,8425,11,1972-05-09
9046,6242,6977,2,1983-08-16
9047,9990,1980,20,1987-05-06
9048,9502,2523,16,2009-10-26
9049,5597,512,13,1983-12-07
9050,2189,3069,12,1979-06-07
9051,1429,4723,10,1984-10-23
9052,1052,4014,12,1995-07-29
9053,9584,3275,2,2019-10-27
9054,9522,7404,2,2008-08-23
9055,572,1692,12,1991-11-25
9056,7880,3069,5,1973-07-23
9057,3480,7688,15,1976-05-17
9058,8656,6935,11,2018-01-26
9059,4864,5836,15,1986-04-10
9060,3677,8626,5,1999-08-17
9061,3075,4294,13,1996-12-19
9062,1850,1485,9,1991-12-25
9063,859,8317,9,2002-09-01
9064,3721,7942,14,2003-09-10
9065,5988,9890,4,1971-06-13
9066,4036,6464,2,2005-08-14
9067,395,7086,20,2015-12-15
9068,7332,3404,4,1977-09-24
9069,2859,6564,7,1987-04-28
9070,4838,5026,5,1985-12-18
9071,5026,2720,6,1990-11-25
9072,7588,4080,14,1989-07-17
9073,2818,6456,19,1996-03-30
9074,2474,3143,8,1984-04-07
9075,2427,9029,14,2018-07-09
9076,9623,1056,17,2011-12-13
9077,187,5177,9,2018-07-07
9078,1178,642,3,1986-08-04
9079,9681,5178,14,1981-11-13
9080,9455,6729,5,1993-09-05
9081,2404,2566,10,1971-04-15
9082,9859,4044,5,1980-01-03
9083,1347,3898,1,1989-02-03
9084,3521,6296,14,1977-10-13
9085,580,9843,5,1989-12-04
9086,5378,6879,2,1986-12-28
9087,2647,7598,2,1994-06-07
9088,8210,5305,19,1993-12-25
9089,3734,3146,3,2007-09-28
9090,3164,3149,7,2009-10-13
9091,6386,8996,16,1981-05-19
9092,3216,485,3,1994-01-10
9093,7796,3794,2,1986-08-16
9094,4846,9573,19,2007-10-07
9095,8364,5254,2,1978-03-01
9096,685,7100,6,1990-09-21
9097,2297,2031,17,1995-12-30
9098,5123,2672,19,2003-07-07
9099,984,6493,15,1990-05-05
9100,9390,2957,2,2017-05-08
9101,7255,3117,9,1993-04-05
9102,2639,6753,12,2012-07-21
9103,6826,7766,17,1979-01-30
9104,1870,1051,17,1972-10-07
9105,2626,8904,20,1998-04-25
9106,6771,915,10,1990-03-03
9107,7879,669,11,1983-03-01
9108,7314,4037,7,1981-09-03
9109,5899,9679,14,1992-08-22
9110,5461,449,8,2008-05-17
9111,7366,2997,1,1975-10-03
9112,7605,3905,13,2014-11-16
9113,4480,5215,10,1999-06-06
9114,977,3906,8,1981-09-15
9115,6965,7047,14,2005-05-27
9116,5417,1755,18,1978-06-30
9117,1678,8458,5,1975-12-18
9118,2264,712,11,2006-12-16
9119,242,8410,14,1978-12-21
9120,6012,7963,3,1970-04-30
9121,4364,2479,16,1982-08-31
9122,4349,3529,18,2014-04-25
9123,7263,665,8,1981-01-30
9124,5365,1027,4,2004-07-12
9125,3062,4115,7,2017-01-06
9126,1436,2339,19,1980-12-16
9127,2116,7303,14,2006-07-30
9128,2599,6825,5,2011-11-04
9129,260,4255,13,1979-09-25
9130,8157,3057,16,1999-05-08
9131,6199,2048,11,1980-06-04
9132,7857,5009,9,1999-02-22
9133,9133,4660,19,2006-06-21
9134,7971,6935,13,1987-07-29
9135,1987,4522,18,1976-10-08
9136,3646,7468,1,1985-07-17
9137,6848,8852,3,1999-02-13
9138,8234,2719,7,1985-01-11
9139,1998,6727,16,2017-09-27
9140,2299,5917,11,2015-12-09
9141,1337,3032,9,1971-06-01
9142,4211,3592,15,2009-10-20
9143,7782,9514,18,2018-12-15
9144,9096,8238,1,2018-04-18
9145,5546,5640,5,1970-02-25
9146,2973,5437,1,1992-03-27
9147,3738,1839,12,2002-04-19
9148,9978,8144,10,1987-03-31
9149,3338,9406,7,1986-07-12
9150,7754,8860,12,1979-05-30
9151,9044,8227,10,1989-03-10
9152,3325,7919,10,2011-02-01
9153,5086,7907,19,1980-07-07
9154,9191,9705,10,2011-07-06
9155,7937,3076,7,1970-08-31
9156,186,7312,2,1990-10-04
9157,2086,8868,9,1987-10-13
9158,5500,6772,1,2011-10-26
9159,5849,2293,1,1980-11-15
9160,5484,6309,18,2014-05-27
9161,9351,2730,18,2005-03-16
9162,9518,3856,19,2001-03-03
9163,3816,775,12,2011-12-03
9164,4737,2537,12,1995-11-12
9165,4240,7140,19,1975-06-03
9166,9073,9618,5,1988-12-31
9167,8043,5413,5,1996-08-19
9168,5650,5709,15,1984-10-22
9169,7855,8911,12,1979-08-09
9170,5309,1792,10,1991-09-24
9171,1409,5395,12,1980-10-10
9172,6497,3551,17,2002-09-09
9173,9902,3856,15,1989-01-27
9174,4107,5658,6,1983-04-17
9175,1118,4741,10,1992-11-26
9176,8169,9308,9,1976-04-15
9177,3573,113,16,1990-01-29
9178,1341,8335,7,1987-09-12
9179,5031,4636,12,1978-09-15
9180,4622,8928,8,1984-03-18
9181,9937,8900,3,1994-11-12
9182,49,8105,17,1979-11-22
9183,9913,7092,13,1981-11-01
9184,7792,4,7,2000-08-30
9185,3968,3734,2,1998-01-02
9186,6543,6621,13,2014-11-29
9187,3358,3182,19,1990-05-05
9188,4741,3331,10,1982-11-05
9189,4391,9854,13,2003-06-28
9190,7534,3427,16,2016-09-02
9191,5809,7289,7,1971-07-28
9192,537,403,16,1973-01-29
9193,4580,7237,15,1970-12-16
9194,1738,3980,20,2016-01-10
9195,5325,596,12,1975-11-22
9196,8996,2287,17,1997-06-19
9197,4934,59,13,2005-03-09
9198,5827,8407,11,1992-12-31
9199,8497,7631,20,2008-03-23
9200,2564,5682,16,1981-04-03
9201,6427,2433,4,2016-11-08
9202,7111,5963,4,2011-10-13
9203,6142,4681,17,2004-05-26
9204,9262,2007,1,2001-02-20
9205,3663,8759,15,2004-03-06
9206,43,5115,20,1996-12-10
9207,9135,2987,7,2008-04-14
9208,3696,1070,19,1997-11-01
9209,4556,1767,16,1979-03-01
9210,5019,6351,16,2019-08-19
9211,4358,7874,7,2002-03-02
9212,9527,9779,6,2012-09-02
9213,8492,6792,6,1972-02-01
9214,6959,1133,6,2012-09-28
9215,9416,9311,19,2014-09-01
9216,1367,2492,12,2010-12-03
9217,2767,1672,1,2009-04-17
9218,7294,6746,20,2010-04-04
9219,3816,7857,12,2006-04-21
9220,6669,1822,4,2005-04-05
9221,5017,4144,18,2010-12-26
