1323,6,94,2,55
1324,17,23,7,832
1325,10,67,6,403
1326,19,97,9,280
1327,7,52,4,1060
1328,1,56,3,1308
1329,20,45,6,1464
1330,17,51,7,616
1331,13,6,3,463
1332,18,43,4,665
1333,18,35,5,1011
1334,1,72,2,180
1335,18,33,5,1278
1336,1,44,7,141
1337,16,91,10,948
1338,18,54,8,811
1339,11,38,5,1070
1340,5,4,9,965
1341,4,35,2,391
1342,6,74,7,180
1343,7,44,5,344
1344,5,66,8,357
1345,2,13,7,392
1346,9,91,8,596
1347,1,86,6,407
1348,4,70,2,976
1349,8,92,7,1035
1350,4,27,3,232
1351,20,63,2,121
1352,1,98,7,542
1353,18,89,9,114
1354,15,27,4,1366
1355,10,47,4,59
1356,16,58,10,241
1357,1,29,7,1389
1358,8,28,8,1366
1359,5,2,2,1301
1360,5,36,7,1120
1361,5,32,3,1245
1362,4,1,10,1352
1363,1,7,8,1168
1364,1,39,5,223
1365,9,19,1,924
1366,7,77,9,816
1367,12,97,10,977
1368,16,91,4,92
1369,7,86,2,957
1370,2,82,3,1087
1371,1,1,1,1087
1372,16,20,5,143
1373,4,100,6,382
1374,13,52,2,1341
1375,16,4,2,902
1376,10,95,2,1422
1377,13,47,2,936
1378,16,22,8,740
1379,2,36,8,335
1380,4,56,9,550
1381,1,5,1,1378
1382,1,18,10,545
1383,16,54,5,1320
1384,6,53,2,844
1385,5,63,3,1472
1386,12,69,6,1437
1387,3,59,7,629
1388,20,30,7,820
1389,17,12,8,1185
1390,2,8,7,891
1391,17,40,3,622
1392,16,23,6,331
1393,12,28,10,343
1394,9,58,2,1119
1395,4,72,4,932
1396,4,66,2,1302
1397,7,84,2,1448
1398,4,77,6,776
1399,7,2,2,1460
1400,2,94,8,689
1401,2,6,2,527
1402,5,71,5,802
1403,3,64,7,64
1404,13,54,10,710
1405,2,25,9,1018
1406,16,78,4,1151
1407,7,82,5,1199
1408,15,70,3,1213
1409,20,28,2,301
1410,15,43,3,1123
1411,9,63,5,739
1412,2,21,10,1173
1413,7,46,9,1030
1414,6,27,7,653
1415,17,73,8,804
1416,18,77,9,744
1417,2,7,1,1123
1418,14,43,1,347
1419,4,51,2,846
1420,1,66,6,726
1421,5,27,6,498
1422,13,75,10,162
1423,6,24,8,1047
1424,7,73,1,96
1425,8,60,7,1299
1426,1,38,2,92
1427,3,100,7,1180
1428,14,72,7,949
1429,5,81,3,424
1430,17,34,5,1126
1431,12,61,6,1033
1432,20,9,7,257
1433,5,29,10,1444
1434,17,16,2,828
1435,10,31,6,1378
1436,3,84,10,142
1437,3,83,6,933
1438,20,42,5,1159
1439,3,50,8,1237
1440,1,38,5,784
1441,2,70,1,866
1442,10,77,6,942
1443,20,39,1,1126
1444,7,52,9,1021
1445,15,58,10,345
1446,16,2,3,1249
1447,11,30,10,1280
1448,5,99,4,212
1449,3,63,10,173
1450,8,63,6,216
1451,10,41,8,147
1452,19,50,10,718
1453,5,64,5,982
1454,16,13,1,498
1455,2,65,7,125
1456,1,60,10,909
1457,11,54,9,662
1458,8,80,7,569
1459,20,68,4,164
1460,10,76,3,450
1461,17,97,9,1438
1462,16,74,7,188
1463,1,90,5,1416
1464,19,49,2,944
1465,11,100,9,452
1466,10,58,2,468
1467,1,91,8,1266
1468,11,34,10,508
1469,12,67,9,215
1470,19,87,10,129
1471,2,68,7,121
1472,14,93,5,306
1473,12,68,5,1463
1474,18,76,1,600
1475,17,25,5,1404
1476,19,38,2,1270
1477,16,93,3,1448
1478,17,91,7,494
1479,7,48,7,1376
1480,4,58,8,318
1481,10,18,8,374
1482,6,55,10,944
1483,14,60,4,1183
1484,9,79,2,1149
1485,4,76,4,288
1486,15,9,5,1167
1487,13,27,8,1440
1488,16,61,8,400
1489,17,68,8,1164
1490,7,73,3,578
1491,6,42,9,385
1492,9,20,1,1261
1493,9,65,4,233
1494,19,80,6,628
1495,7,97,7,868
1496,14,62,3,874
1497,14,61,10,1457
1498,16,96,4,1388
1499,17,4,3,398
1500,10,96,2,403
1501,15,11,3,409
1502,19,28,3,1148
1503,11,19,4,668
1504,9,30,2,664
1505,18,85,6,787
1506,18,67,4,1427
1507,12,31,7,589
1508,20,36,10,69
1509,18,20,1,153
1510,11,58,1,631
1511,6,16,6,439
1512,7,33,10,630
1513,17,18,8,712
1514,7,6,9,1225
1515,7,45,2,107
1516,4,49,1,969
1517,11,61,4,1431
1518,16,77,8,775
1519,12,2,10,865
1520,15,65,3,458
1521,13,86,4,797
1522,11,81,7,728
1523,3,15,3,795
1524,9,68,4,678
1525,16,93,10,910
1526,20,40,4,1002
1527,3,91,1,596
1528,17,88,4,921
1529,5,92,10,170
1530,7,99,2,178
1531,7,75,1,707
1532,12,24,7,253
1533,8,18,4,712
1534,3,36,9,619
1535,5,76,5,959
1536,1,41,1,1429
1537,1,71,5,1102
1538,11,82,7,837
1539,2,43,7,1330
1540,5,75,8,632
1541,2,98,9,829
1542,20,37,6,1190
1543,6,13,2,403
1544,7,40,1,1246
1545,10,8,1,951
1546,20,79,9,349
1547,19,23,1,1465
1548,9,63,8,1240
1549,17,67,10,348
1550,4,79,10,851
1551,8,86,1,1304
1552,13,64,1,317
1553,1,30,7,1432
1554,17,20,7,609
1555,20,31,1,1101
1556,1,66,8,550
1557,19,51,2,804
1558,13,21,8,117
1559,16,64,4,543
1560,15,22,5,467
1561,3,50,6,1059
1562,10,65,6,856
1563,16,62,8,1045
1564,2,65,9,584
1565,2,99,10,771
1566,2,32,7,295
1567,7,40,10,1476
1568,3,40,5,1150
1569,5,6,10,903
1570,12,80,3,496
1571,18,15,1,1151
1572,1,95,7,663
1573,6,19,4,1402
1574,9,2,5,1113
1575,20,58,4,1404
1576,7,87,1,507
1577,14,56,10,804
1578,5,12,10,899
1579,14,88,1,694
1580,9,43,10,1056
1581,18,90,7,232
1582,10,21,8,322
1583,1,70,9,621
1584,15,91,2,70
1585,2,21,2,283
1586,5,73,5,1113
1587,20,74,8,884
1588,8,2,5,1392
1589,13,83,9,138
1590,14,84,1,1080
1591,18,86,9,351
1592,17,95,4,767
1593,10,12,10,134
1594,1,4,4,243
1595,7,52,7,590
1596,19,36,1,1193
1597,3,16,9,1426
1598,18,39,10,183
1599,14,41,9,455
1600,20,48,3,254
1601,14,50,5,436
1602,12,49,3,72
1603,11,71,1,859
1604,8,58,3,204
1605,15,80,2,498
1606,7,83,5,66
1607,4,97,6,464
1608,4,22,7,996
1609,15,47,1,689
1610,12,27,10,1410
1611,14,87,8,661
1612,18,14,3,790
1613,20,19,4,580
1614,18,83,10,186
1615,6,39,3,1417
1616,11,71,8,506
1617,17,71,5,50
1618,18,6,5,980
1619,5,6,3,693
1620,8,29,7,645
1621,11,28,6,1107
1622,11,73,4,736
1623,2,74,2,312
1624,6,25,5,1092
1625,16,13,10,961
1626,15,77,4,858
1627,7,75,3,82
1628,15,9,3,977
1629,8,76,7,152
1630,10,94,6,1245
1631,18,99,4,1060
1632,2,3,2,675
1633,12,29,5,1457
1634,16,79,1,444
1635,18,80,7,1277
1636,14,69,8,1364
1637,19,41,3,160
1638,2,65,3,841
1639,17,3,3,590
1640,12,62,2,1047
1641,3,33,9,887
1642,18,100,2,675
1643,5,54,1,1205
1644,3,44,4,1464
1645,6,79,10,1124
1646,15,69,4,594
1647,10,53,8,789
1648,10,49,9,670
1649,11,51,5,1485
1650,3,23,10,1056
1651,5,46,6,1067
1652,2,85,4,1379
1653,12,54,10,914
1654,11,59,2,863
1655,7,13,2,947
1656,9,86,3,1279
1657,12,58,6,1036
1658,11,81,8,113
1659,8,40,5,148
1660,9,17,6,532
1661,10,74,3,547
1662,18,19,6,239
1663,10,26,2,290
1664,12,45,7,1143
1665,9,3,4,1344
1666,7,49,3,253
1667,13,49,1,81
1668,10,67,9,69
1669,17,22,8,165
1670,10,9,1,157
1671,11,96,6,1370
1672,2,29,6,1238
1673,2,97,9,1140
1674,20,72,7,912
1675,7,91,5,139
1676,10,12,9,450
1677,18,57,2,1441
1678,4,95,2,918
1679,6,79,4,115
1680,15,49,5,1167
1681,2,27,8,845
1682,5,76,5,644
1683,20,44,5,1125
1684,1,17,7,1133
1685,5,90,10,440
1686,8,84,5,104
1687,20,24,9,836
1688,4,36,3,289
1689,10,91,9,1190
1690,12,92,10,674
1691,12,30,1,1127
1692,10,42,3,625
1693,13,45,8,762
1694,20,39,2,1074
1695,17,16,4,1065
1696,14,19,2,356
1697,8,7,6,1077
1698,11,67,7,215
1699,4,66,2,940
1700,19,81,3,611
1701,3,99,8,1410
1702,2,87,10,51
1703,19,35,8,1198
1704,4,34,2,461
1705,16,58,10,859
1706,1,60,3,1473
1707,4,20,7,434
1708,11,10,9,579
1709,14,60,9,574
1710,14,73,8,105
1711,12,91,6,1155
1712,3,36,2,1179
1713,9,16,1,877
1714,7,25,8,1362
1715,20,11,6,997
1716,14,90,1,1299
1717,7,14,6,599
1718,15,97,1,719
1719,13,11,1,890
1720,3,6,10,225
1721,9,51,8,1036
1722,13,30,7,714
1723,5,96,7,1409
1724,18,4,6,74
1725,16,1,4,740
1726,11,32,3,1408
1727,6,5,2,936
1728,19,76,8,1066
1729,16,11,4,1407
1730,14,8,4,166
1731,14,56,9,563
1732,11,4,8,531
1733,10,78,3,1089
1734,11,39,2,830
1735,4,61,7,873
1736,7,57,4,1367
1737,4,89,2,721
1738,7,75,1,271
1739,3,67,1,1039
1740,14,69,6,1414
1741,12,99,4,1435
1742,19,55,3,996
1743,17,66,5,1276
1744,3,98,5,707
1745,10,70,1,514
1746,16,4,8,440
1747,20,42,5,771
1748,17,59,6,1491
1749,5,4,10,879
1750,3,37,5,1279
1751,2,61,2,89
1752,4,100,1,1443
1753,19,40,8,797
1754,14,72,10,1417
1755,16,82,2,961
1756,16,7,10,1256
1757,10,35,6,1434
1758,2,60,2,1304
1759,15,62,1,924
1760,1,3,5,1403
1761,15,34,3,763
1762,18,27,10,1189
1763,16,11,3,279
1764,8,86,2,481
1765,8,6,7,828
1766,2,63,10,1072
1767,3,90,4,1182
1768,9,49,5,52
1769,11,99,4,240
1770,2,24,3,258
1771,15,75,2,770
1772,10,46,10,1363
1773,17,23,1,1248
1774,1,5,5,603
1775,10,51,2,626
1776,18,73,9,390
1777,20,72,7,1369
1778,4,26,8,1387
1779,4,45,3,1498
1780,11,37,7,1226
1781,13,1,1,1121
1782,6,51,8,1055
1783,12,14,5,1024
1784,13,96,2,1238
1785,2,76,8,823
1786,16,37,3,815
1787,5,7,4,402
1788,11,33,10,738
1789,6,72,5,56
1790,6,64,10,517
1791,10,89,2,1275
1792,17,87,2,1056
1793,20,84,6,1169
1794,19,41,10,276
1795,6,83,2,1019
1796,3,58,8,296
1797,19,52,1,1459
1798,7,48,5,1128
1799,13,13,3,885
1800,20,28,3,360
1801,13,58,8,679
1802,10,77,8,1312
1803,15,36,1,156
1804,5,43,8,895
1805,13,62,10,395
1806,19,11,4,1495
1807,11,29,7,312
1808,13,18,1,648
1809,6,50,5,415
1810,5,62,4,122
1811,3,72,1,730
1812,17,99,5,720
1813,3,80,2,1230
1814,5,7,4,523
1815,14,94,10,908
1816,19,58,9,772
1817,12,18,9,1293
1818,18,5,8,499
1819,4,59,9,63
1820,9,92,9,638
1821,11,85,10,1016
1822,11,37,10,1131
1823,16,50,5,889
1824,10,41,2,591
1825,4,57,2,1408
1826,2,34,2,421
1827,11,99,3,50
1828,10,89,8,59
1829,3,45,7,436
1830,9,90,8,635
1831,3,13,7,97
1832,8,12,3,1408
1833,10,72,4,558
1834,6,80,8,1331
1835,19,70,1,520
1836,7,5,10,943
1837,18,47,5,994
1838,1,22,5,1145
1839,2,97,2,263
1840,9,28,10,726
1841,19,85,9,369
1842,9,61,3,1012
1843,13,61,1,147
1844,11,48,6,1131
1845,15,72,9,997
1846,12,44,6,865
1847,17,98,3,1197
1848,9,55,5,1333
1849,16,60,7,148
1850,9,72,7,58
1851,2,14,1,324
1852,13,97,3,1213
1853,8,7,2,907
1854,19,18,3,322
1855,11,70,2,1278
1856,15,74,9,928
1857,7,5,5,1241
1858,2,5,3,322
1859,5,22,8,1076
1860,4,14,10,1128
1861,4,1,10,1197
1862,3,61,2,850
1863,5,31,10,212
1864,15,95,7,338
1865,11,53,8,999
1866,14,63,10,118
1867,19,39,4,702
1868,4,55,7,95
1869,14,76,10,989
1870,10,72,4,232
1871,7,36,5,487
1872,17,21,6,370
1873,8,95,2,1017
1874,9,49,3,1223
1875,17,98,9,924
1876,1,53,5,1174
1877,7,56,9,539
1878,16,85,10,1438
1879,19,59,5,1403
1880,7,42,10,436
1881,16,74,10,712
1882,19,51,10,1326
1883,7,49,1,1330
1884,17,78,3,597
1885,14,8,6,374
1886,18,81,1,329
1887,16,9,6,382
1888,14,59,10,771
1889,4,31,4,180
1890,3,14,6,1154
1891,6,68,10,608
1892,12,21,7,1253
1893,12,57,10,581
1894,12,42,1,1085
1895,4,95,9,995
1896,7,31,7,416
1897,5,4,7,429
1898,7,14,3,754
1899,11,1,4,1362
1900,4,35,8,1164
1901,15,89,5,517
1902,16,66,4,1206
1903,20,61,9,1369
1904,14,57,6,855
1905,3,14,1,452
1906,15,36,10,843
1907,6,16,3,662
1908,18,71,6,701
1909,18,13,1,987
1910,7,78,2,598
1911,17,67,6,1096
1912,10,13,8,954
1913,6,8,3,1136
1914,16,64,2,279
1915,20,29,4,695
1916,9,90,1,1492
1917,5,83,10,330
1918,15,80,6,1371
1919,19,86,2,292
1920,11,42,6,1043
1921,4,44,5,1250
1922,9,91,10,708
1923,3,3,10,829
1924,2,59,9,861
1925,11,15,1,324
1926,11,75,7,1462
1927,7,88,4,1393
1928,11,35,3,1012
1929,1,47,6,927
1930,12,12,9,1126
1931,19,7,2,560
1932,10,99,4,301
1933,1,46,6,864
1934,2,59,4,816
1935,7,78,7,1024
1936,20,25,9,1405
1937,16,94,7,836
1938,4,42,10,528
1939,1,27,6,463
1940,16,31,9,225
1941,4,87,8,98
1942,2,86,4,326
1943,12,46,1,1088
1944,10,14,6,372
1945,11,51,3,1217
1946,10,54,2,535
1947,20,92,3,1180
1948,11,88,5,453
1949,13,95,6,323
1950,10,88,6,853
1951,13,31,1,966
1952,4,18,7,151
1953,7,78,5,844
1954,18,95,5,729
1955,18,34,10,1215
1956,3,81,1,564
1957,15,21,8,1482
1958,1,37,4,1389
1959,3,86,1,866
1960,12,58,8,687
1961,5,58,5,1173
1962,9,76,10,458
1963,15,13,5,419
1964,11,5,2,403
1965,10,1,6,351
1966,5,54,4,976
1967,17,72,9,904
1968,6,87,10,860
1969,17,22,6,388
1970,19,4,5,128
1971,17,93,1,273
1972,15,4,1,286
1973,18,25,1,89
1974,13,59,2,927
1975,19,79,4,431
1976,15,3,10,1475
1977,14,62,3,662
1978,3,5,7,347
1979,12,29,6,334
1980,5,36,10,1009
1981,2,20,9,814
1982,19,73,7,304
1983,2,8,4,1261
1984,15,27,10,57
1985,19,97,9,912
1986,2,83,9,428
1987,18,94,2,642
1988,13,41,9,1360
1989,4,29,5,930
1990,16,55,7,112
1991,8,43,5,1148
1992,11,80,7,1180
1993,15,71,4,522
1994,10,100,8,1202
1995,9,61,2,1240
1996,6,55,8,1372
1997,4,21,6,739
1998,20,46,1,1402
1999,5,20,7,1252
2000,9,5,2,759
2001,1,9,5,1238
2002,5,42,3,1369
2003,18,46,5,309
2004,1,14,2,72
2005,18,24,5,660
2006,5,82,4,579
2007,16,31,4,469
2008,12,78,9,941
2009,2,67,5,214
2010,15,97,7,1302
2011,2,92,7,393
2012,14,21,10,750
2013,12,5,7,327
2014,6,24,2,938
2015,2,32,4,1044
2016,3,11,2,391
2017,18,75,7,621
2018,20,75,10,413
2019,11,81,5,1399
2020,15,54,8,825
2021,10,8,8,475
2022,12,98,6,927
2023,20,21,5,290
2024,9,73,3,1449
2025,20,69,8,248
2026,12,73,1,899
2027,12,50,3,990
2028,3,16,6,371
2029,5,62,5,855
2030,14,51,8,344
2031,3,56,8,54
2032,3,48,9,251
2033,4,23,1,700
2034,18,37,9,1445
2035,11,74,10,1019
2036,5,96,9,1394
2037,18,41,8,578
2038,14,66,7,727
2039,14,94,8,1170
2040,14,2,8,1462
2041,7,75,4,305
2042,20,71,7,806
2043,13,64,9,693
2044,5,29,6,747
2045,17,23,2,116
2046,17,94,8,1221
2047,15,1,4,844
2048,17,2,1,367
2049,5,92,6,201
2050,10,63,10,1482
2051,5,4,2,392
2052,11,25,9,621
2053,15,10,9,428
2054,11,38,10,1146
2055,1,24,8,912
2056,17,81,4,1075
2057,13,3,10,661
2058,6,38,1,1401
2059,13,54,10,1431
2060,12,37,6,1123
2061,17,18,5,421
2062,15,85,6,1339
2063,9,54,9,778
2064,12,42,7,701
2065,12,66,4,599
2066,19,83,2,551
2067,3,26,7,1022
2068,8,23,3,443
2069,5,34,5,83
2070,8,61,4,1116
2071,6,48,1,1010
2072,11,65,6,839
2073,17,50,5,573
2074,4,26,10,551
2075,4,15,8,807
2076,20,28,2,596
2077,14,100,6,907
2078,1,46,6,165
2079,16,3,1,1054
2080,15,87,3,318
2081,17,6,1,1453
2082,14,33,1,76
2083,10,98,3,1087
2084,14,41,3,436
2085,20,90,3,222
2086,16,73,10,731
2087,1,70,6,937
2088,8,87,5,903
2089,13,90,10,1430
2090,16,80,2,742
2091,20,8,1,367
2092,11,32,6,665
2093,14,61,5,931
2094,17,75,10,594
2095,2,40,10,497
2096,15,79,5,405
2097,9,84,9,742
2098,12,34,2,575
2099,7,97,10,303
2100,15,89,4,1401
2101,10,73,4,114
2102,11,84,6,1041
2103,17,13,10,558
2104,13,16,8,924
2105,19,14,9,459
2106,16,86,6,1246
2107,1,15,8,1232
2108,18,67,1,213
2109,18,95,5,1373
2110,5,44,7,1427
2111,18,23,1,377
2112,11,45,3,975
2113,18,82,7,1388
2114,19,50,10,448
2115,16,59,3,714
2116,12,88,1,178
2117,11,13,8,408
2118,16,65,7,1435
2119,7,56,2,241
2120,11,45,1,649
2121,2,23,10,340
2122,13,14,9,811
2123,9,7,4,458
2124,15,56,8,1030
2125,19,78,1,903
2126,3,71,4,321
2127,10,82,8,1050
2128,18,11,7,368
2129,17,5,8,562
2130,5,5,3,1261
2131,11,42,2,544
2132,11,27,2,519
2133,14,17,7,1466
2134,4,47,8,236
2135,15,45,10,437
2136,18,14,2,808
2137,14,57,6,76
2138,13,74,10,569
2139,4,12,5,1441
2140,16,6,1,1202
2141,2,3,10,1317
2142,1,9,10,994
2143,13,53,4,177
2144,14,36,10,823
2145,16,26,7,314
2146,4,54,2,526
2147,5,98,6,90
2148,13,64,8,1487
2149,19,49,10,898
2150,6,75,5,949
2151,10,69,9,589
2152,11,16,8,280
2153,1,5,7,255
2154,8,42,5,1383
2155,11,32,10,1217
2156,15,10,8,836
2157,11,24,6,257
2158,15,93,8,376
2159,7,58,10,939
2160,14,77,10,408
2161,16,47,4,372
2162,1,56,5,303
2163,13,95,1,358
2164,19,11,1,113
2165,8,2,10,1355
2166,1,19,6,1019
2167,13,20,6,771
2168,15,21,6,1294
2169,18,65,8,799
2170,2,40,4,1171
2171,5,44,3,1126
2172,18,70,3,1310
2173,10,65,7,915
2174,8,79,9,251
2175,16,63,7,664
2176,4,10,9,676
2177,4,53,10,1276
2178,7,97,7,484
2179,13,69,6,226
2180,8,94,8,926
2181,17,55,1,88
2182,10,81,1,242
2183,3,20,9,1351
2184,9,71,6,1244
2185,8,86,2,1485
2186,17,13,5,1010
2187,6,2,5,913
2188,17,78,10,659
2189,17,80,5,771
2190,15,69,5,882
2191,20,86,8,76
2192,14,74,10,1221
2193,8,88,7,233
2194,2,92,9,168
2195,14,37,2,531
2196,16,20,9,363
2197,2,36,7,1259
2198,19,65,7,982
2199,13,84,5,544
2200,10,96,1,546
2201,13,45,3,1172
2202,8,80,8,537
2203,15,91,6,382
2204,2,18,1,1164
2205,11,59,7,442
2206,13,11,10,357
2207,20,94,2,1280
2208,9,77,3,1300
2209,13,85,7,854
2210,6,88,8,780
2211,4,2,10,1045
2212,1,94,6,1177
2213,13,60,9,1215
2214,20,45,8,943
2215,14,25,8,919
2216,1,8,3,168
2217,18,93,4,1264
2218,20,29,2,499
2219,3,57,5,260
2220,13,68,2,375
2221,11,27,6,172
2222,1,60,2,308
2223,6,78,3,144
2224,16,37,1,1096
2225,19,10,8,776
2226,4,39,7,451
2227,8,72,9,168
2228,20,47,7,210
2229,15,18,8,1470
2230,14,59,10,360
2231,12,25,3,1062
2232,16,21,5,637
2233,5,50,3,459
2234,7,28,1,1467
2235,2,7,4,707
2236,4,82,5,681
2237,4,60,7,422
2238,20,86,3,1073
2239,11,19,1,1320
2240,12,59,9,651
2241,7,47,7,578
2242,10,92,3,918
2243,11,95,6,441
2244,12,38,6,1216
2245,8,94,4,993
2246,12,88,8,1364
2247,16,63,6,1108
2248,16,48,3,887
2249,14,59,9,1034
2250,7,30,10,935
2251,8,78,10,492
2252,9,22,7,128
2253,11,87,3,1375
2254,1,69,4,662
2255,12,72,1,55
2256,15,20,6,541
2257,19,68,3,512
2258,1,91,10,435
2259,5,58,1,1178
2260,13,86,7,1444
2261,15,63,2,445
2262,8,72,2,528
2263,15,33,9,1263
2264,14,37,6,281
2265,7,65,1,380
2266,13,82,1,308
2267,14,37,2,1166
2268,5,56,4,376
2269,3,40,7,603
2270,13,31,8,1074
2271,6,34,2,903
2272,5,78,6,949
2273,19,38,2,204
2274,20,76,7,230
2275,13,83,6,962
2276,4,15,1,954
2277,7,28,8,578
2278,14,88,7,970
2279,20,28,4,1032
2280,9,6,10,270
2281,1,37,2,895
2282,18,9,8,1008
2283,12,34,2,1446
2284,12,38,9,650
2285,7,51,5,422
2286,13,6,2,750
2287,5,41,9,618
2288,13,57,10,211
2289,3,9,10,1460
2290,14,100,3,1182
2291,11,16,1,291
2292,13,28,7,930
2293,2,34,8,560
2294,7,38,8,1428
2295,4,64,5,870
2296,8,60,8,340
2297,20,60,6,1192
2298,18,78,5,185
2299,9,5,6,52
2300,3,56,10,161
2301,19,75,1,147
2302,6,95,3,1285
2303,1,90,3,598
2304,14,39,2,1473
2305,10,29,4,1445
2306,18,32,7,1178
2307,12,84,3,361
2308,19,50,7,534
2309,9,8,9,412
2310,1,70,9,1244
2311,4,6,4,1359
2312,2,21,5,1275
2313,14,74,1,601
2314,11,37,10,537
2315,15,86,3,1043
2316,2,8,8,939
2317,14,23,4,1016
2318,8,99,2,1212
2319,19,44,2,810
2320,6,64,7,1366
2321,10,39,8,920
2322,4,40,8,529
2323,10,85,7,71
2324,7,34,5,326
2325,3,46,6,894
2326,14,44,5,569
2327,1,96,2,191
2328,2,1,1,166
2329,19,46,1,434
2330,12,71,3,607
2331,4,80,3,237
2332,2,72,10,1123
2333,15,97,4,925
2334,8,43,4,1210
2335,15,28,3,1152
2336,13,67,10,1392
2337,18,2,8,315
2338,11,54,4,429
2339,8,68,4,257
2340,2,1,8,776
2341,1,1,3,294
2342,1,95,6,349
2343,2,83,8,1454
2344,19,73,10,975
2345,3,19,10,1253
2346,7,59,8,782
2347,14,95,4,406
2348,3,75,1,82
2349,6,49,4,460
2350,19,73,3,474
2351,13,6,8,956
2352,1,64,7,1494
2353,7,57,2,137
2354,19,43,5,655
2355,5,38,8,786
2356,18,60,7,297
2357,16,65,7,404
2358,20,46,8,1176
2359,17,10,1,460
2360,3,76,8,1296
2361,8,23,9,401
2362,18,64,1,848
2363,8,49,6,1022
2364,11,17,1,721
2365,2,14,3,583
2366,14,81,3,733
2367,7,49,4,1189
2368,8,82,3,203
2369,15,85,8,423
2370,20,18,8,1249
2371,1,13,10,1214
2372,9,93,3,711
2373,1,20,8,1068
2374,20,78,4,314
2375,16,17,1,868
2376,16,29,8,136
2377,2,98,8,1476
2378,8,36,10,1233
2379,10,68,1,128
2380,9,33,5,312
2381,16,55,6,120
2382,14,96,7,1386
2383,2,13,8,1001
2384,14,6,9,702
2385,1,40,6,469
2386,20,4,4,1422
2387,13,54,1,797
2388,12,23,7,896
2389,7,43,5,840
2390,14,56,2,331
2391,19,62,3,1304
2392,13,55,10,1381
2393,1,93,8,536
2394,19,47,1,755
2395,6,87,8,549
2396,5,1,3,933
2397,14,86,2,483
2398,6,72,7,1039
2399,13,62,5,486
2400,11,32,2,364
2401,16,44,5,861
2402,15,68,1,272
2403,15,86,5,447
2404,19,100,2,784
2405,14,48,6,707
2406,3,87,5,748
2407,10,18,10,364
2408,5,14,4,336
2409,13,11,10,1130
2410,12,42,6,754
2411,2,97,2,400
2412,9,38,5,247
2413,17,93,7,928
2414,12,94,9,250
2415,20,18,7,771
2416,9,10,3,1054
2417,11,5,5,1427
2418,6,6,6,1295
2419,16,63,5,979
2420,13,58,2,1144
2421,9,75,8,449
2422,10,24,6,796
2423,20,43,7,345
2424,15,6,1,130
2425,17,7,9,242
2426,7,13,10,668
2427,15,79,9,563
2428,18,78,10,969
2429,18,34,4,114
2430,16,38,3,576
2431,13,24,6,116
2432,11,98,1,818
2433,9,54,5,416
2434,12,43,4,125
2435,4,52,9,947
2436,4,64,10,892
2437,18,10,1,1174
2438,6,57,8,1239
2439,19,85,6,591
2440,3,4,10,1194
2441,8,18,9,337
2442,11,20,4,303
2443,19,55,1,58
2444,19,84,9,487
2445,12,5,8,1457
2446,17,11,3,887
2447,11,21,10,1295
2448,14,82,2,619
2449,3,14,5,759
2450,18,78,9,1139
2451,5,40,9,795
2452,9,95,10,851
2453,13,76,5,468
2454,11,73,7,504
2455,19,25,6,894
2456,20,75,7,554
2457,20,48,3,588
2458,2,14,6,1028
2459,6,22,2,602
2460,15,46,7,1247
2461,8,99,2,971
2462,15,88,3,176
2463,16,40,7,594
2464,3,53,5,381
2465,3,86,5,1378
2466,18,62,6,1300
2467,4,66,3,1214
2468,3,37,9,409
2469,6,92,2,726
2470,2,46,7,982
2471,9,72,6,836
2472,14,81,10,124
2473,1,63,3,263
2474,17,64,9,1095
2475,5,89,8,531
2476,17,64,2,1308
2477,18,91,9,1285
2478,2,15,7,637
2479,20,93,10,1425
2480,7,48,9,1200
2481,5,62,7,56
2482,9,83,6,469
2483,17,68,9,1295
2484,14,23,10,1298
2485,15,45,8,1486
2486,1,70,6,151
2487,5,73,4,607
2488,3,87,7,460
2489,15,25,6,875
2490,12,79,7,358
2491,17,37,5,485
2492,3,83,4,701
2493,1,19,10,1022
2494,9,5,9,931
2495,14,34,2,841
2496,15,36,8,856
2497,6,11,9,909
2498,4,76,4,1341
2499,20,63,4,921
2500,8,78,9,1007
2501,9,35,7,305
2502,3,64,9,1029
2503,10,93,6,738
2504,1,2,5,572
2505,8,17,1,445
2506,9,61,4,1033
2507,6,62,7,135
2508,11,78,5,1443
2509,1,17,3,1310
2510,3,9,8,116
2511,2,26,8,907
2512,18,30,7,989
2513,4,21,6,1113
2514,12,29,3,527
2515,20,95,1,699
2516,17,40,9,823
2517,4,80,3,568
2518,2,87,7,418
2519,7,21,7,636
2520,17,96,7,1318
2521,18,16,10,1103
2522,15,90,8,79
2523,14,36,10,214
2524,11,33,6,1247
2525,13,52,6,115
2526,2,68,6,445
2527,18,74,10,843
2528,11,54,2,1141
2529,20,8,5,716
2530,4,66,5,616
2531,10,85,4,620
2532,12,27,8,542
2533,16,36,9,535
2534,10,59,1,1465
2535,9,40,8,1007
2536,3,33,6,1144
2537,10,78,2,1158
2538,6,32,1,828
2539,15,73,7,611
2540,9,36,2,1450
2541,16,94,9,948
2542,7,35,9,216
2543,12,5,6,1149
2544,8,5,8,995
2545,8,75,1,571
2546,2,87,4,476
2547,2,90,2,496
2548,6,45,10,300
2549,10,48,2,706
2550,19,17,5,1391
2551,17,56,5,54
2552,8,26,2,534
2553,3,59,5,1162
2554,4,24,2,740
2555,2,54,8,647
2556,19,90,10,94
2557,10,65,4,726
2558,12,86,5,1227
