1867,15,7112,2009-08-26
1868,89,10662,2002-01-07
1869,47,17828,1993-09-25
1870,32,22894,2019-03-09
1871,98,12305,1982-04-26
1872,150,26070,2012-12-02
1873,20,24256,2017-08-21
1874,147,16165,1997-05-17
1875,106,18733,2002-05-27
1876,127,12915,1976-09-25
1877,126,23746,1993-11-01
1878,124,22441,1984-07-31
1879,120,13977,2000-12-22
1880,69,28523,1989-08-04
1881,30,6336,2014-10-28
1882,39,10618,2002-12-08
1883,116,7193,2008-02-28
1884,115,20994,1998-12-02
1885,137,10553,1988-05-21
1886,140,17734,2003-02-26
1887,131,28959,1989-12-09
1888,12,16093,2010-07-08
1889,102,29341,1999-06-01
1890,65,12140,1988-03-06
1891,8,17561,1971-08-16
1892,8,15148,2000-10-03
1893,28,7136,2003-10-10
1894,2,18996,1981-07-31
1895,68,26288,1976-08-31
1896,2,18779,1980-12-26
1897,45,28125,1980-06-03
1898,16,8320,1988-06-11
1899,37,23123,1986-06-30
1900,42,12316,2004-08-03
1901,119,20344,1989-07-01
1902,29,26979,1997-04-14
1903,26,5545,2016-08-12
1904,75,16741,2013-09-12
1905,69,8746,2001-07-01
1906,35,24461,2017-11-15
1907,141,6972,1995-01-27
1908,145,29513,1970-09-18
1909,15,18723,1992-12-05
1910,59,5579,2019-07-18
1911,126,9709,1988-01-26
1912,111,14089,2003-01-22
1913,98,23378,2006-07-01
1914,67,27688,1992-01-19
1915,58,5664,1992-05-30
1916,135,11296,2002-08-12
1917,65,25219,2016-01-30
1918,128,13806,1986-04-16
1919,104,12254,1995-04-21
1920,37,27733,1984-01-10
1921,17,19634,1983-05-28
1922,141,15791,1984-02-06
1923,10,7330,1986-10-18
1924,140,10610,1974-10-25
1925,22,24718,1994-10-14
1926,119,14832,2012-10-01
1927,132,28422,1984-03-05
1928,74,11308,1994-06-23
1929,88,9701,1993-11-04
1930,133,22886,1981-08-13
1931,37,20601,1981-10-27
1932,142,21586,2003-09-09
1933,109,6973,1979-02-03
1934,104,24322,1995-05-24
1935,61,9393,1990-04-24
1936,77,27902,1992-10-26
1937,140,15921,1994-09-18
1938,58,26408,1974-09-11
1939,96,29004,1997-03-05
1940,10,10849,1999-10-22
1941,54,14139,2015-04-11
1942,80,8803,1971-12-04
1943,103,10774,2000-05-06
1944,84,12483,1972-02-20
1945,59,5784,1984-10-24
1946,150,14252,1991-05-26
1947,118,29723,2010-11-25
1948,49,7983,1972-07-06
1949,116,16422,1997-10-24
1950,12,11282,1984-09-01
1951,147,25991,1994-09-25
1952,62,5879,1971-11-19
1953,68,25372,2010-03-29
1954,44,23944,1974-02-27
1955,124,10566,2013-02-25
1956,58,12327,2017-08-07
1957,49,10401,1986-11-26
1958,118,13829,2014-05-31
1959,30,21340,1994-11-06
1960,125,24647,1993-05-10
1961,128,26435,1997-05-30
1962,74,25978,2010-07-03
1963,15,9344,1990-08-01
1964,133,20694,2005-12-09
1965,114,8097,1982-09-22
1966,107,7405,1998-09-28
1967,46,28301,1976-12-19
1968,100,5542,1979-05-27
1969,32,12158,2007-06-12
1970,95,27288,2013-07-22
1971,1,17973,2013-01-25
1972,60,7992,2019-04-08
1973,46,10144,1994-07-30
1974,26,11852,1993-06-03
1975,87,27283,1995-10-17
1976,51,12390,1986-01-25
1977,8,14192,1972-12-10
1978,139,16145,1978-03-09
1979,91,18620,1984-04-05
1980,79,12576,2014-10-16
1981,81,15640,2016-06-10
1982,98,14682,1972-09-20
1983,31,29683,2011-01-29
1984,10,9772,1995-06-03
1985,5,25384,2014-12-16
1986,99,29163,2013-08-31
1987,94,26838,1993-02-01
1988,111,12224,2004-09-05
1989,94,9828,1993-09-13
1990,74,8776,1974-02-08
1991,119,8902,1995-02-13
1992,8,23318,1998-08-07
1993,88,20263,1970-02-27
1994,3,19530,2012-09-04
1995,76,12077,1990-09-11
1996,68,13874,1987-12-10
1997,25,16254,1980-09-09
1998,4,12682,1990-10-17
1999,127,29137,2007-01-07
2000,134,26983,2017-04-22
2001,2,14106,1998-07-23
2002,109,13078,2007-08-08
2003,24,19441,2018-01-04
2004,138,12135,1997-08-25
2005,97,16568,1977-10-13
2006,41,8681,2002-10-16
2007,128,27427,1991-08-05
2008,140,27525,1970-11-23
2009,87,11686,1972-02-13
2010,32,14113,2016-05-07
2011,70,16991,1980-04-11
2012,3,10343,1989-07-17
2013,66,28995,1978-03-20
2014,88,20562,2014-01-11
2015,77,9367,1970-10-26
2016,137,8773,1999-05-22
2017,21,9182,2009-11-13
2018,126,19605,1990-09-22
2019,45,7202,1980-06-20
2020,119,5342,2004-11-17
2021,80,6984,1999-10-05
2022,1,27609,2004-04-27
2023,100,7978,1989-04-05
2024,132,5290,1976-03-03
2025,103,21758,1998-04-09
2026,59,16295,1991-11-28
2027,147,28985,1990-07-21
2028,6,8702,2017-01-13
2029,6,8647,1986-07-14
2030,135,10967,1970-05-14
2031,90,13254,2001-06-09
2032,82,17465,1976-03-07
2033,74,16700,2013-03-09
2034,107,5317,1971-07-17
2035,72,25188,1980-12-04
2036,78,12044,2005-12-11
2037,149,19726,2011-03-23
2038,112,12565,1985-10-07
2039,81,12864,1992-11-05
2040,137,29139,2011-09-16
2041,94,23209,2011-09-19
2042,45,13604,2003-08-18
2043,140,9596,2018-03-28
2044,40,18621,1973-03-05
2045,30,11799,1988-05-15
2046,56,20319,2001-02-09
2047,119,7704,2004-07-12
2048,51,25527,2014-11-07
2049,17,5036,2004-10-31
2050,124,14760,1974-06-19
2051,148,22403,1985-10-06
2052,28,16919,1988-02-01
2053,36,6830,1993-05-11
2054,21,19146,2001-08-08
2055,131,29205,1990-08-09
2056,33,5129,2013-06-10
2057,8,11860,2000-08-16
2058,90,23069,1983-10-28
2059,127,7189,1999-08-22
2060,56,15787,2007-12-13
2061,91,25573,2016-07-11
2062,135,14931,2008-08-31
2063,141,22642,2005-05-01
2064,140,10649,2019-07-30
2065,39,7922,1990-04-26
2066,18,10380,1970-02-13
2067,59,9392,1974-03-30
2068,54,22119,2010-07-24
2069,6,14876,2012-11-27
2070,133,24729,1982-11-22
2071,127,24015,1996-04-09
2072,142,22892,2015-11-20
2073,86,25308,1989-02-12
2074,78,24791,1979-06-20
2075,68,28973,1977-12-13
2076,31,8889,1989-11-16
2077,135,26612,1985-07-13
2078,117,27919,1995-04-28
2079,149,15403,1977-06-22
2080,11,21052,1999-08-17
2081,119,5900,2019-10-31
2082,119,14652,1992-02-26
2083,66,15633,1974-12-07
2084,55,25899,1997-10-11
2085,57,12718,2018-07-15
2086,145,11630,2011-09-28
2087,82,25627,1983-03-09
2088,139,26984,1997-06-26
2089,65,17468,1990-11-07
2090,35,15745,1990-01-22
2091,71,19388,1979-08-22
2092,145,24073,2006-08-20
2093,36,10992,1984-06-16
2094,58,26519,1977-07-24
2095,79,24123,2019-08-23
2096,16,21277,1989-02-27
2097,49,7695,1992-11-13
2098,94,22160,1986-08-28
2099,74,13888,1982-01-05
2100,26,15638,2014-11-01
2101,120,22239,1985-06-15
2102,129,14133,2010-04-04
2103,25,24903,1974-05-28
2104,85,25454,2006-01-14
2105,103,28686,1999-07-11
2106,74,15574,1987-05-10
2107,126,7494,2007-05-06
2108,47,17735,1997-09-25
2109,30,15392,1994-04-03
2110,108,19294,2003-04-06
2111,78,29084,2014-09-29
2112,107,24723,2007-05-21
2113,72,28702,2001-07-09
2114,71,16277,1973-10-18
2115,137,27171,2013-01-15
2116,137,11890,1999-03-15
2117,36,6156,1972-08-30
2118,82,8403,2013-03-04
2119,53,10606,1999-04-26
2120,65,20855,1983-01-15
2121,13,9951,2003-11-20
2122,72,6387,1979-02-15
2123,42,16618,1993-12-19
2124,123,24155,1995-07-24
2125,141,22677,2003-01-21
2126,40,19700,1978-08-26
2127,59,5789,1980-04-29
2128,68,18604,1976-11-09
2129,90,22556,2014-08-22
2130,124,15954,2014-04-23
2131,94,13821,2019-05-06
2132,103,9283,2004-11-30
2133,24,29821,2001-04-30
2134,9,27837,1991-04-27
2135,29,15199,1976-02-18
2136,56,13033,2016-05-24
2137,148,21316,1984-09-11
2138,79,18794,1972-03-17
2139,42,13151,1977-07-11
2140,24,22310,1989-05-01
2141,85,8167,1990-03-08
2142,58,14148,1984-01-12
2143,10,10081,1971-08-20
2144,123,26582,2010-07-03
2145,43,10403,1980-07-07
2146,113,17512,2002-07-25
2147,28,26168,2010-12-15
2148,116,23174,2003-06-30
2149,72,10057,1991-11-27
2150,94,28619,1971-09-04
2151,102,5675,1976-05-25
2152,127,17464,2012-10-23
2153,27,5195,1983-03-21
2154,61,7039,2013-01-17
2155,62,16707,2019-02-19
2156,86,13349,1988-10-10
2157,91,6790,2008-11-09
2158,28,19865,1976-01-17
2159,90,18284,1990-07-24
2160,126,26500,2012-08-04
2161,93,20303,2010-01-23
2162,55,6951,1989-11-03
2163,132,21869,2017-04-20
2164,103,9943,1994-06-04
2165,143,13437,1990-03-20
2166,140,11495,2014-02-10
2167,69,27437,2017-01-22
2168,95,17660,1971-11-01
2169,127,23558,1992-10-09
2170,36,29668,2000-07-04
2171,80,26167,2004-02-25
2172,142,5330,1994-05-05
2173,133,12855,1984-03-03
2174,45,27911,2002-07-22
2175,79,8151,2017-03-22
2176,97,9568,2011-07-05
2177,88,19228,2008-07-23
2178,49,16624,1973-02-23
2179,92,27349,2017-02-07
2180,55,24578,1997-06-20
2181,28,21730,1973-07-18
2182,131,29481,1975-01-14
2183,54,12310,1982-06-08
2184,52,14113,2016-04-06
2185,66,25840,1979-08-09
2186,74,27836,1987-05-10
2187,85,24445,2018-04-04
2188,98,9799,1979-01-28
2189,122,19439,1985-09-29
2190,69,12256,1981-08-10
2191,139,10587,2016-04-28
2192,81,16526,1995-10-17
2193,102,23081,2007-08-03
2194,141,18808,2001-09-27
2195,63,26729,1974-10-13
2196,48,15825,2001-04-10
2197,87,26982,1980-08-03
2198,39,20436,1987-03-27
2199,115,7614,1978-06-18
2200,36,5158,1981-04-22
2201,91,13594,1980-03-22
2202,32,20023,1970-07-24
2203,84,12800,1982-01-25
2204,42,5162,1979-03-09
2205,23,5059,1972-10-29
2206,58,9847,1985-01-23
2207,16,22275,1979-09-11
2208,110,15152,1989-01-16
2209,25,28001,1978-02-09
2210,97,19407,1981-01-31
2211,101,20634,1995-12-03
2212,81,23812,1994-09-26
2213,12,11387,1974-05-04
2214,132,8222,1996-10-04
2215,51,29860,1985-06-21
2216,149,16304,2013-09-22
2217,5,27444,1980-04-05
2218,40,25204,1987-04-14
2219,44,27237,1993-06-22
2220,103,10113,1974-09-01
2221,111,26133,2008-10-09
2222,80,13516,2004-09-09
2223,145,9402,2009-10-12
2224,2,27592,2013-11-17
2225,4,25747,1972-07-11
2226,31,6300,1981-10-04
2227,31,13814,1980-09-27
2228,98,19299,2003-01-26
2229,80,18919,1999-04-16
2230,50,5514,2012-02-09
2231,26,29965,1974-02-20
2232,68,12216,1989-06-21
2233,12,11147,2003-07-27
2234,127,17882,1996-09-13
2235,1,24994,2011-07-31
2236,108,9462,2014-04-04
2237,149,28467,1981-03-01
2238,66,6179,1996-03-24
2239,146,8141,1992-07-23
2240,11,5638,2008-03-19
2241,128,18240,1977-05-10
2242,82,8669,2005-09-18
2243,112,17099,2003-01-07
2244,131,17409,2009-07-18
2245,24,12812,2005-06-13
2246,71,10276,2016-01-28
2247,32,8809,1975-03-03
2248,61,11228,1988-06-27
2249,36,9753,2002-06-04
2250,126,25326,1971-05-19
2251,118,10997,1983-05-06
2252,134,27552,1992-11-28
2253,84,26633,2008-07-25
2254,91,6408,2005-09-01
2255,92,12606,1988-06-29
2256,95,22090,1995-12-02
2257,71,13475,1974-05-30
2258,126,12154,1972-03-24
2259,117,16555,1982-08-15
2260,71,8468,1998-12-10
2261,123,9477,2004-05-03
2262,94,16447,1980-07-26
2263,116,16639,1998-02-04
2264,61,23376,2006-10-27
2265,135,6560,2003-11-13
2266,69,28622,2019-01-12
2267,128,10379,2010-02-22
2268,84,27752,2012-12-05
2269,40,13349,1984-01-13
2270,45,13511,2015-06-13
2271,18,13133,1993-05-18
2272,20,5292,2000-01-09
2273,131,29776,2009-06-23
2274,76,17083,1990-07-25
2275,117,15510,1994-10-26
2276,120,19539,2017-09-03
2277,123,19724,2016-02-28
2278,36,29479,1990-05-21
2279,47,9576,2014-05-26
2280,130,10580,2019-06-05
2281,74,16690,1974-10-25
2282,106,19956,2012-10-05
2283,127,18783,1999-09-04
2284,56,24294,2019-05-16
2285,73,23332,1982-05-18
2286,114,8044,1987-10-06
2287,119,25606,2016-11-04
2288,130,17348,2011-04-03
2289,38,21981,1974-09-13
2290,84,22772,1998-11-08
2291,43,14718,1976-07-22
2292,69,29506,2006-06-11
2293,118,10573,2009-06-15
2294,101,5405,2001-08-21
2295,11,5165,1997-02-11
2296,103,22880,1997-03-16
2297,62,14396,1981-07-12
2298,82,29471,1994-12-30
2299,81,21426,1971-06-28
2300,67,9245,2003-01-17
2301,50,5216,2014-02-16
2302,107,20972,2009-07-19
2303,74,22151,2007-05-12
2304,22,8933,2010-10-12
2305,68,29837,2002-03-03
2306,20,10394,1988-03-14
2307,6,5911,2005-02-03
2308,45,27952,2012-10-26
2309,117,28053,2008-08-07
2310,67,23187,1994-08-15
2311,102,12412,1989-01-14
2312,64,22034,2004-08-25
2313,60,10718,1972-03-15
2314,19,5986,1980-07-03
2315,99,15988,2003-01-18
2316,16,13357,2000-10-17
2317,82,11318,1987-08-12
2318,62,9151,2015-06-01
2319,133,11757,2003-01-28
2320,14,14381,2003-08-27
2321,62,17130,2012-02-18
2322,22,10116,2016-09-30
2323,115,9019,1970-01-18
2324,9,26023,1976-11-02
2325,74,16391,1978-10-08
2326,119,25825,2003-03-16
2327,32,16836,2007-12-17
2328,21,20530,2006-12-20
2329,142,9890,2012-12-17
2330,45,20832,1982-07-07
2331,16,15687,2004-06-18
2332,132,6166,1989-02-26
2333,31,11260,1987-12-06
2334,63,26480,2010-06-24
2335,145,17632,1972-07-31
2336,117,6021,1972-12-25
2337,42,7288,2013-08-25
2338,57,16342,2005-12-01
2339,22,21919,1985-02-25
2340,18,14288,1985-04-19
2341,66,22821,1999-03-18
2342,111,21210,2013-03-21
2343,45,18666,1976-01-02
2344,146,13957,1985-09-05
2345,68,5500,1996-04-13
2346,36,5199,1983-06-03
2347,71,9755,2003-10-14
2348,52,16032,2011-06-10
2349,86,11622,1999-02-08
2350,93,21726,2013-02-22
2351,107,21303,2009-07-19
2352,134,22386,2016-08-19
2353,21,25415,1980-07-27
2354,149,7629,1979-07-28
2355,61,17148,1987-10-10
2356,134,24666,1989-01-03
2357,107,6206,2012-01-05
2358,145,17436,2013-09-01
2359,140,5786,1993-06-23
2360,140,5965,2017-07-02
2361,34,20083,1973-01-11
2362,106,9930,1970-12-25
2363,56,12869,2003-07-22
2364,26,11555,2005-07-19
2365,51,13345,2004-02-03
2366,22,13896,1992-03-17
2367,42,5561,2001-03-27
2368,40,29242,2013-12-10
2369,49,13958,1993-10-20
2370,102,16198,1981-06-11
2371,149,13962,2005-01-10
2372,136,27995,2007-06-14
2373,105,16370,2000-03-15
2374,100,10915,1972-10-08
2375,117,8475,1995-03-29
2376,5,12728,1996-07-23
2377,57,27043,1973-06-03
2378,33,18078,1987-05-16
2379,64,11170,1998-07-31
2380,118,23762,1973-12-26
2381,12,6523,1986-08-03
2382,16,26015,1971-04-13
2383,66,23926,1985-06-07
2384,11,22419,1971-06-21
2385,118,29330,1990-05-04
2386,15,19997,2013-12-20
2387,134,12565,1997-01-03
2388,72,23964,1991-11-07
2389,126,20292,1973-02-07
2390,76,21422,2013-03-27
2391,117,15873,2017-09-30
2392,37,19826,2006-11-19
2393,20,28244,1972-06-08
2394,83,10742,1985-08-02
2395,117,9764,1978-03-18
2396,56,12154,2014-05-09
2397,64,22028,2011-12-09
2398,110,21099,1985-07-24
2399,10,6339,1980-02-27
2400,52,18175,1983-09-27
2401,30,27617,2005-11-07
2402,53,14451,2017-10-01
2403,79,13011,1982-01-23
2404,64,25157,2017-03-19
2405,78,19036,1992-06-04
2406,133,15384,2002-01-26
2407,121,5471,2013-07-31
2408,73,24234,1981-03-08
2409,94,20496,1978-11-23
2410,106,11805,2015-03-21
2411,144,24722,1998-02-24
2412,3,27980,2007-10-15
2413,54,17782,1971-08-10
2414,124,9272,1971-06-19
2415,84,9561,2000-01-17
2416,127,9135,1973-06-05
2417,16,6496,1980-04-22
2418,105,10116,1989-11-25
2419,29,11451,1972-02-09
2420,61,18923,2000-09-28
2421,81,19492,1970-02-06
2422,124,13660,2000-02-14
2423,123,8524,1988-09-06
2424,100,13851,1988-10-31
2425,41,14851,2009-12-11
2426,3,6269,1991-01-15
2427,4,28497,2015-09-08
2428,114,14325,2004-06-13
2429,61,5335,2011-05-22
2430,144,23961,2004-04-06
2431,75,5850,1978-11-15
2432,16,26421,1989-01-07
2433,140,28519,2012-08-21
2434,150,10618,1979-09-21
2435,114,23994,2011-02-08
2436,26,21046,1978-08-31
2437,113,17920,1991-02-22
2438,146,15369,2019-03-27
2439,78,24028,1991-10-28
2440,37,24923,2017-06-03
2441,101,19686,1998-02-03
2442,98,16749,2013-05-14
2443,138,29798,2005-08-19
2444,109,22812,2008-02-04
2445,137,22300,1973-04-01
2446,27,8685,1994-12-07
2447,19,17615,1970-12-17
2448,113,7585,1994-01-15
2449,106,20005,2011-05-23
2450,27,29717,2015-01-10
2451,131,11464,2019-02-26
2452,124,17909,1975-12-01
2453,3,19540,2002-09-22
2454,28,15093,1970-10-25
2455,94,11177,1982-02-14
2456,13,5464,2007-11-08
2457,84,15921,1982-10-25
2458,93,8245,1992-07-07
2459,131,9951,1976-08-02
2460,111,22319,2007-08-09
2461,134,17751,1998-04-20
2462,69,29369,2010-11-16
2463,111,11167,1979-05-16
2464,100,16070,2016-09-28
2465,146,22706,2000-02-26
2466,123,19260,1998-06-07
2467,135,27118,2008-06-30
2468,113,19834,2006-08-17
2469,119,23265,2008-06-10
2470,21,7753,1985-09-11
2471,30,29692,1983-03-21
2472,93,22311,1977-11-25
2473,33,10528,1971-06-20
2474,46,25564,2001-09-01
2475,112,13738,1991-06-08
2476,22,24913,1984-01-26
2477,65,5919,1974-07-28
2478,24,18574,2003-08-24
2479,9,22648,2018-09-17
2480,57,13248,1997-11-14
2481,92,22673,1999-11-03
2482,141,29824,2019-05-31
2483,129,18656,1980-01-07
2484,53,14904,1988-04-02
2485,30,18232,2000-03-24
2486,134,12554,2006-06-06
2487,94,12017,2003-01-04
2488,34,12887,2009-10-29
2489,84,18565,1972-07-24
2490,117,29368,1984-06-24
2491,106,13017,1991-06-03
2492,22,8331,1985-10-25
2493,56,21759,2001-06-07
2494,29,28784,2011-01-14
2495,111,18295,2004-06-27
2496,106,16216,2015-03-15
2497,109,21907,1990-04-05
2498,52,7921,2001-08-08
2499,24,7143,1979-05-03
2500,53,19369,2013-10-14
2501,103,11155,1973-06-04
2502,78,14973,2016-06-29
2503,77,10978,2009-11-02
2504,116,29398,1996-11-06
2505,112,12769,1972-03-14
2506,57,27431,2000-06-05
2507,135,14870,1975-11-27
2508,25,25786,2012-06-15
2509,71,26623,2013-12-30
2510,115,11146,1971-03-20
2511,64,5564,1985-07-03
2512,32,10499,1982-08-07
2513,2,5974,1985-05-10
2514,75,6465,2014-03-18
2515,108,12547,1980-08-16
2516,65,6068,1989-08-31
2517,116,18894,1988-09-22
2518,32,27408,1990-09-10
2519,144,6280,2004-12-19
2520,45,16307,2017-01-15
2521,75,23464,1991-01-19
2522,34,8203,2005-10-14
2523,131,5135,2006-11-09
2524,14,5438,2003-05-27
2525,147,8187,2004-10-03
2526,147,7409,1999-06-22
2527,15,23161,1976-12-25
2528,13,27534,2006-01-05
2529,126,5643,2010-08-30
2530,124,22192,2015-12-06
2531,127,25580,1997-11-21
2532,112,29149,1998-12-12
2533,88,14312,1975-06-26
2534,102,8540,1970-12-06
2535,66,7773,2012-01-05
2536,77,21701,1996-11-22
2537,120,6922,1995-08-26
2538,11,13020,1994-01-15
2539,106,14244,1974-12-08
2540,60,15228,1980-06-24
2541,149,19924,1994-04-26
2542,17,27171,1984-05-24
2543,13,10233,1996-08-31
2544,141,9221,2014-10-23
2545,26,25406,2009-02-25
2546,10,23397,2004-08-10
2547,142,6022,2011-08-29
2548,115,23083,2008-01-28
2549,148,10912,1987-11-19
2550,92,14667,1988-11-11
2551,2,17884,2015-03-31
2552,121,22929,1994-01-05
2553,148,7020,1983-04-16
2554,81,5830,2018-12-14
2555,139,11823,2006-09-12
2556,5,9504,1990-02-08
2557,46,19739,2005-11-09
2558,16,6479,1982-12-08
2559,31,6472,2005-09-01
2560,40,10575,2013-05-13
2561,90,17577,2005-04-10
2562,96,10186,1987-10-04
2563,42,8062,1976-08-22
2564,12,19537,2005-04-25
2565,141,15275,2001-08-18
2566,39,22793,1978-10-22
2567,125,27907,1970-02-27
2568,111,21876,1999-12-19
2569,8,12809,1995-08-11
2570,21,25177,2013-09-20
2571,4,10582,2015-07-08
2572,49,19401,1973-03-15
2573,120,20158,1976-12-13
2574,105,14431,1983-06-25
2575,110,24659,1983-05-04
2576,83,8159,1970-01-20
2577,61,29500,1992-01-22
2578,48,13400,1989-07-31
2579,19,12788,2011-01-06
2580,75,23274,1989-09-18
2581,124,27850,1992-04-18
2582,133,17788,1974-11-11
2583,34,9077,1984-06-09
2584,137,13838,2006-10-08
2585,40,18249,1977-07-27
2586,86,7522,1982-07-05
2587,110,12584,1996-08-19
2588,110,7812,2010-12-02
2589,101,9150,1998-04-08
2590,47,25615,2015-07-21
2591,124,19331,2003-09-24
2592,138,7316,1977-05-16
2593,73,16124,2007-02-26
2594,52,8096,1974-10-27
2595,11,23601,2019-08-25
2596,73,28336,1972-04-23
2597,15,8318,1981-08-13
2598,65,28701,2002-04-05
2599,55,10843,1992-07-30
2600,130,10867,2014-12-18
2601,35,21888,2002-01-27
2602,70,13757,1975-08-14
2603,93,28081,2009-02-15
2604,36,9682,2015-12-04
2605,77,9077,2012-06-26
2606,52,5496,2016-05-20
2607,13,10529,1984-09-28
2608,107,13513,1989-03-31
2609,75,22574,2015-10-19
2610,52,17599,2003-05-20
2611,148,25736,1970-04-02
2612,98,27199,1990-03-02
2613,84,21148,1999-03-03
2614,150,22855,1990-09-20
2615,104,28257,2010-04-09
2616,40,13505,2018-01-18
2617,45,20285,2017-05-23
2618,41,26109,1998-09-12
2619,80,23729,1985-08-28
2620,125,7977,1995-09-29
2621,9,7381,2009-01-06
2622,115,10588,2015-10-30
2623,98,12666,2019-08-21
2624,86,12403,1971-06-16
2625,102,17946,1985-10-31
2626,58,29871,1993-10-06
2627,94,14537,1996-11-05
2628,70,5071,2012-04-22
2629,76,23828,1979-03-28
2630,129,13181,1975-01-24
2631,39,14684,2008-04-20
2632,6,29876,2010-08-20
2633,82,9318,1980-02-26
2634,111,5814,1997-12-05
2635,101,7368,2016-11-25
2636,14,9356,2010-06-30
2637,76,26745,1993-07-18
2638,108,27125,1985-12-08
2639,134,17940,1975-10-02
2640,64,21206,2017-04-10
2641,8,28819,2010-11-01
2642,140,24510,2009-12-17
2643,33,15043,1990-11-28
2644,40,25014,1988-08-17
2645,26,28956,1983-02-24
2646,40,27216,1971-12-29
2647,21,11787,1993-06-09
2648,132,25771,2003-04-29
2649,115,14854,1971-02-09
2650,106,18485,1985-05-03
2651,141,17889,2000-03-22
2652,20,22869,1999-05-21
2653,31,13800,1979-04-21
2654,11,6605,1972-12-29
2655,18,15048,1999-02-01
2656,2,23021,2002-04-23
2657,98,29479,2011-10-28
2658,7,29695,2016-09-29
2659,61,17823,1994-09-08
2660,139,25236,1978-10-02
2661,88,21386,1987-09-15
2662,66,5416,1980-06-22
2663,87,7044,2008-06-25
2664,75,14317,1973-05-17
2665,118,10254,1974-05-19
2666,139,22816,1991-11-20
2667,24,26398,1985-06-27
2668,44,14762,1983-01-16
2669,119,29525,1973-06-24
2670,59,13890,1974-12-30
2671,67,7643,2000-07-14
2672,7,28423,1972-05-21
2673,128,25493,1994-01-05
2674,50,16694,2019-02-21
2675,117,10673,1994-06-28
2676,71,13341,2002-03-17
2677,52,25348,2006-06-23
2678,73,27227,2010-01-09
2679,145,16591,2003-03-05
2680,145,9693,1982-07-25
2681,77,7440,1974-08-17
2682,12,23246,2006-11-04
2683,88,7197,2001-02-13
2684,8,16018,1988-10-07
2685,87,23313,1982-03-18
2686,102,5370,2002-08-28
2687,118,9312,1984-06-12
2688,79,18006,1982-01-24
2689,136,18167,1971-08-03
2690,97,9240,1981-02-16
2691,101,29267,1981-08-09
2692,41,26116,1989-08-15
2693,28,6316,2009-10-25
2694,144,11414,1999-07-21
2695,5,18734,1979-12-29
2696,63,22779,2015-07-13
2697,39,20252,1980-07-16
2698,32,11158,1992-12-31
2699,127,25793,2014-09-09
2700,80,14441,1993-05-19
2701,125,29088,1978-06-01
2702,96,26489,1991-04-29
2703,140,16187,1971-04-23
2704,111,11979,1993-03-19
2705,95,7081,1981-03-06
2706,42,14497,2016-06-02
2707,99,24449,1981-12-19
2708,144,15021,2013-12-28
2709,83,9240,1972-06-20
2710,59,26700,2003-11-20
2711,29,7708,1975-11-29
2712,128,20048,2007-10-21
2713,55,21700,2013-02-24
2714,73,14810,2015-12-25
2715,142,19192,1977-06-30
2716,26,10384,1985-11-16
2717,89,18648,1980-10-29
2718,8,5004,1973-09-11
2719,142,6748,1974-10-09
2720,45,26973,1998-04-14
2721,123,9329,1977-06-28
2722,139,7080,2006-09-17
2723,12,28283,1989-11-03
2724,16,11487,1980-11-11
2725,16,11513,2007-12-12
2726,80,13908,1978-06-06
2727,9,6121,1973-09-14
2728,22,9839,1972-10-27
2729,2,21092,2010-04-16
2730,126,17384,1979-02-12
2731,2,17145,1984-08-26
2732,114,24394,2018-10-27
2733,12,22152,1992-01-18
2734,96,17123,2011-06-10
2735,101,17252,2009-08-16
2736,120,9114,1994-11-11
2737,87,24349,1973-02-02
2738,104,27124,1979-03-06
2739,112,28070,1996-07-13
2740,38,15743,1992-08-11
2741,24,11053,1990-12-09
2742,64,11700,2016-05-06
2743,78,22850,1993-02-11
2744,133,17108,2007-04-21
2745,9,14133,1983-06-22
2746,28,7644,2002-11-21
2747,52,17624,2012-04-09
2748,45,13317,1993-08-19
2749,56,26538,1974-06-19
2750,78,14263,1982-12-31
2751,74,26768,2016-02-15
2752,60,5210,1999-12-22
2753,52,17295,2010-09-03
2754,16,28769,1994-09-30
2755,19,28734,2011-01-24
2756,104,22446,1982-03-09
2757,62,9579,1983-08-31
2758,101,6732,1999-05-31
2759,144,7243,1977-10-16
2760,120,12212,2011-08-01
2761,12,14879,2006-01-19
2762,28,18162,1991-09-23
2763,93,9650,1984-04-09
2764,29,14996,2011-08-17
2765,134,11980,2013-12-30
2766,130,25805,1972-07-31
2767,6,8367,1977-08-10
2768,148,29827,2012-01-02
2769,75,14114,1982-06-01
2770,47,23336,1974-07-10
2771,80,10690,2002-07-28
2772,77,5602,1972-07-28
2773,76,18425,2013-07-18
2774,37,21293,1978-09-16
2775,150,6207,2019-08-10
2776,35,5181,1991-01-31
2777,56,20901,2007-02-13
2778,120,20650,2002-11-23
2779,132,22236,1988-02-02
2780,64,7967,2019-05-06
2781,103,24092,2013-01-15
2782,106,19680,2011-10-20
2783,28,26580,2018-01-15
2784,46,15643,1978-09-09
2785,115,11121,2001-07-05
2786,60,13850,1977-08-12
2787,138,23068,2003-08-01
2788,99,19083,1990-11-03
2789,108,18753,2015-06-18
2790,3,27631,1972-11-09
2791,37,21778,2010-06-29
2792,139,12185,2011-10-25
2793,47,23268,2014-12-27
2794,22,28620,2000-11-13
2795,88,19399,1988-07-26
2796,43,13541,2008-05-14
2797,3,26011,2016-12-11
2798,85,23150,1978-05-31
2799,8,18320,1989-03-31
